,Team,Player,OverviewPage,PageAndTeam,N PlayerInTeam,TeamOrder,Role,IsDistribution
6597,Team WE,Clever9,LPL/2019 Season/Summer Season,LPL/2019 Season/Summer Season_Team WE,3,1,Top,1
6598,Team WE,Conan,LPL/2014 Season/Spring Playoffs,LPL/2014 Season/Spring Playoffs_Team WE,5,1,Support,1
6599,Team WE,Conan,LPL/2014 Season/Spring Season,LPL/2014 Season/Spring Season_Team WE,5,1,Support,1
6600,Team WE,Conan,LPL/2014 Season/Summer Season,LPL/2014 Season/Summer Season_Team WE,5,1,Support,1
6601,Team WE,Conan,LPL/2015 Season/Spring Playoffs,LPL/2015 Season/Spring Playoffs_Team WE,5,1,Support,1
6602,Team WE,Conan,LPL/2015 Season/Spring Season,LPL/2015 Season/Spring Season_Team WE,7,1,Support,1
6603,Team WE,Conan,LPL/2015 Season/Summer Season,LPL/2015 Season/Summer Season_Team WE,5,1,Support,1
6604,Team WE,Conan,LPL/2016 Season/Spring Promotion,LPL/2016 Season/Spring Promotion_Team WE,5,1,Support,1
6605,Team WE,Condi,LPL/2016 Season/Regional Finals,LPL/2016 Season/Regional Finals_Team WE,2,1,Jungle,1
6606,Team WE,Condi,LPL/2016 Season/Spring Playoffs,LPL/2016 Season/Spring Playoffs_Team WE,2,1,Jungle,1
6607,Team WE,Condi,LPL/2016 Season/Spring Season,LPL/2016 Season/Spring Season_Team WE,2,1,Jungle,1
6608,Team WE,Condi,LPL/2016 Season/Summer Playoffs,LPL/2016 Season/Summer Playoffs_Team WE,2,1,Jungle,1
6609,Team WE,Condi,LPL/2016 Season/Summer Season,LPL/2016 Season/Summer Season_Team WE,2,1,Jungle,1
6610,Team WE,Condi,LPL/2017 Season/Regional Finals,LPL/2017 Season/Regional Finals_Team WE,2,1,Jungle,1
6611,Team WE,Condi,LPL/2017 Season/Spring Playoffs,LPL/2017 Season/Spring Playoffs_Team WE,2,1,Jungle,1
6612,Team WE,Condi,LPL/2017 Season/Spring Season,LPL/2017 Season/Spring Season_Team WE,2,1,Jungle,1
6613,Team WE,Condi,LPL/2017 Season/Summer Playoffs,LPL/2017 Season/Summer Playoffs_Team WE,2,1,Jungle,1
6614,Team WE,Condi,LPL/2017 Season/Summer Season,LPL/2017 Season/Summer Season_Team WE,2,1,Jungle,1
6615,Team WE,Condi,LPL/2018 Season/Spring Season,LPL/2018 Season/Spring Season_Team WE,3,1,Jungle,1
6616,Team WE,Condi,LPL/2018 Season/Summer Season,LPL/2018 Season/Summer Season_Team WE,2,1,Jungle,1
6617,Team WE,Condi,Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_Team WE,2,1,Jungle,1
6618,Team WE,Cube (Dai Yi),LPL/2023 Season/Summer Playoffs,LPL/2023 Season/Summer Playoffs_Team WE,1,1,Top,1
6619,Team WE,Cube (Dai Yi),LPL/2023 Season/Summer Season,LPL/2023 Season/Summer Season_Team WE,1,1,Top,1
6620,Team WE,Demon (Wu Yue-Wei),LPL/2022 Season/Summer Season,LPL/2022 Season/Summer Season_Team WE,2,1,Top,1
6621,Team WE,Dog8,LPL/2019 Season/Summer Season,LPL/2019 Season/Summer Season_Team WE,10,1,Coach,1
6622,Team WE,Domo,LPL/2020 Season/Spring Playoffs,LPL/2020 Season/Spring Playoffs_Team WE,6,1,Coach,1
6623,Team WE,Domo,LPL/2020 Season/Spring Season,LPL/2020 Season/Spring Season_Team WE,7,1,Coach,1
6624,Team WE,Domo,LPL/2020 Season/Summer Playoffs,LPL/2020 Season/Summer Playoffs_Team WE,6,1,Head Coach,1
6625,Team WE,Domo,LPL/2020 Season/Summer Season,LPL/2020 Season/Summer Season_Team WE,6,1,Coach,1
6626,Team WE,Domo,LPL/2021 Season/Spring Playoffs,LPL/2021 Season/Spring Playoffs_Team WE,6,1,Coach,1
6627,Team WE,Domo,LPL/2021 Season/Spring Season,LPL/2021 Season/Spring Season_Team WE,7,1,Coach,1
6628,Team WE,Elk,LPL/2021 Season/Regional Finals,LPL/2021 Season/Regional Finals_Team WE,4,1,Bot,1
6629,Team WE,Elk,LPL/2021 Season/Summer Playoffs,LPL/2021 Season/Summer Playoffs_Team WE,4,1,Bot,1
6630,Team WE,Elk,LPL/2021 Season/Summer Season,LPL/2021 Season/Summer Season_Team WE,5,1,Bot,1
6631,Team WE,Fzzf,LPL/2013 Season/Spring Playoffs,LPL/2013 Season/Spring Playoffs_Team WE,5,1,Support,1
6632,Team WE,Fzzf,LPL/2013 Season/Spring Season,LPL/2013 Season/Spring Season_Team WE,5,1,Support,1
6633,Team WE,Fzzf,LPL/2013 Season/Summer Playoffs,LPL/2013 Season/Summer Playoffs_Team WE,5,1,Support,1
6634,Team WE,Fzzf,LPL/2013 Season/Summer Season,LPL/2013 Season/Summer Season_Team WE,5,1,Support,1
6635,Team WE,GENTLE,LPL/2018 Season/Summer Season,LPL/2018 Season/Summer Season_Team WE,6,1,Bot,1
6636,Team WE,heal (Peng Jun-Jie),LPL/2022 Season/Summer Season,LPL/2022 Season/Summer Season_Team WE,10,1,Support,1
6637,Team WE,Heng,LPL/2023 Season/Spring Playoffs,LPL/2023 Season/Spring Playoffs_Team WE,2,1,Jungle,1
6638,Team WE,Heng,LPL/2023 Season/Spring Season,LPL/2023 Season/Spring Season_Team WE,2,1,Jungle,1
6639,Team WE,Heng,LPL/2023 Season/Summer Playoffs,LPL/2023 Season/Summer Playoffs_Team WE,2,1,Jungle,1
6640,Team WE,Heng,LPL/2023 Season/Summer Season,LPL/2023 Season/Summer Season_Team WE,2,1,Jungle,1
6641,Team WE,Homme,LPL/2017 Season/Regional Finals,LPL/2017 Season/Regional Finals_Team WE,6,1,Coach,1
6642,Team WE,Homme,LPL/2017 Season/Spring Playoffs,LPL/2017 Season/Spring Playoffs_Team WE,6,1,Coach,1
6643,Team WE,Homme,LPL/2017 Season/Spring Season,LPL/2017 Season/Spring Season_Team WE,7,1,Coach,1
6644,Team WE,Homme,LPL/2017 Season/Summer Playoffs,LPL/2017 Season/Summer Playoffs_Team WE,6,1,Coach,1
6645,Team WE,Homme,LPL/2017 Season/Summer Season,LPL/2017 Season/Summer Season_Team WE,7,1,Coach,1
6646,Team WE,Homme,Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_Team WE,6,1,Coach,1
6647,Team WE,HooN (Kim Nam-hoon),LPL/2015 Season/Spring Playoffs,LPL/2015 Season/Spring Playoffs_Team WE,6,1,Coach,1
6648,Team WE,HooN (Kim Nam-hoon),LPL/2015 Season/Spring Season,LPL/2015 Season/Spring Season_Team WE,9,1,Coach,1
6649,Team WE,HooN (Kim Nam-hoon),LPL/2015 Season/Summer Season,LPL/2015 Season/Summer Season_Team WE,6,1,Coach,1
6650,Team WE,HooN (Kim Nam-hoon),LPL/2016 Season/Regional Finals,LPL/2016 Season/Regional Finals_Team WE,6,1,Coach,1
6651,Team WE,HooN (Kim Nam-hoon),LPL/2016 Season/Spring Playoffs,LPL/2016 Season/Spring Playoffs_Team WE,6,1,Coach,1
6652,Team WE,HooN (Kim Nam-hoon),LPL/2016 Season/Spring Promotion,LPL/2016 Season/Spring Promotion_Team WE,6,1,Coach,1
6653,Team WE,HooN (Kim Nam-hoon),LPL/2016 Season/Spring Season,LPL/2016 Season/Spring Season_Team WE,6,1,Coach,1
6654,Team WE,HooN (Kim Nam-hoon),LPL/2016 Season/Summer Playoffs,LPL/2016 Season/Summer Playoffs_Team WE,6,1,Coach,1
6655,Team WE,HooN (Kim Nam-hoon),LPL/2016 Season/Summer Season,LPL/2016 Season/Summer Season_Team WE,6,1,Coach,1
6656,Team WE,Hope (Wang Jie),LPL/2023 Season/Spring Playoffs,LPL/2023 Season/Spring Playoffs_Team WE,4,1,Bot,1
6657,Team WE,Hope (Wang Jie),LPL/2023 Season/Spring Season,LPL/2023 Season/Spring Season_Team WE,4,1,Bot,1
6658,Team WE,Hope (Wang Jie),LPL/2023 Season/Summer Playoffs,LPL/2023 Season/Summer Playoffs_Team WE,4,1,Bot,1
6659,Team WE,Hope (Wang Jie),LPL/2023 Season/Summer Season,LPL/2023 Season/Summer Season_Team WE,4,1,Bot,1
6660,Team WE,imp,LPL/2018 Season/Summer Season,LPL/2018 Season/Summer Season_Team WE,7,1,Bot,1
6661,Team WE,Iwandy,LPL/2023 Season/Spring Playoffs,LPL/2023 Season/Spring Playoffs_Team WE,5,1,Support,1
6662,Team WE,Iwandy,LPL/2023 Season/Spring Season,LPL/2023 Season/Spring Season_Team WE,5,1,Support,1
6663,Team WE,Iwandy,LPL/2023 Season/Summer Playoffs,LPL/2023 Season/Summer Playoffs_Team WE,5,1,Support,1
6664,Team WE,Iwandy,LPL/2023 Season/Summer Season,LPL/2023 Season/Summer Season_Team WE,5,1,Support,1
6665,Team WE,Jin Guang-Hua,LPL/2018 Season/Summer Season,LPL/2018 Season/Summer Season_Team WE,13,1,Coach,1
6666,Team WE,jinjin (Jin Guang-Hua),LPL/2019 Season/Summer Season,LPL/2019 Season/Summer Season_Team WE,9,1,Coach,1
6667,Team WE,Jiumeng,LPL/2019 Season/Summer Season,LPL/2019 Season/Summer Season_Team WE,7,1,Bot,1
6668,Team WE,Jiumeng,LPL/2020 Season/Spring Playoffs,LPL/2020 Season/Spring Playoffs_Team WE,4,1,Bot,1
6669,Team WE,Jiumeng,LPL/2020 Season/Spring Season,LPL/2020 Season/Spring Season_Team WE,5,1,Bot,1
6670,Team WE,Jiumeng,LPL/2020 Season/Summer Playoffs,LPL/2020 Season/Summer Playoffs_Team WE,4,1,Bot,1
6671,Team WE,Jiumeng,LPL/2020 Season/Summer Season,LPL/2020 Season/Summer Season_Team WE,4,1,Bot,1
6672,Team WE,Jiumeng,LPL/2021 Season/Spring Playoffs,LPL/2021 Season/Spring Playoffs_Team WE,4,1,Bot,1
6673,Team WE,Jiumeng,LPL/2021 Season/Spring Season,LPL/2021 Season/Spring Season_Team WE,5,1,Bot,1
6674,Team WE,Kedaya,LPL/2022 Season/Spring Season,LPL/2022 Season/Spring Season_Team WE,8,1,Support,1
6675,Team WE,Kedaya,LPL/2022 Season/Summer Season,LPL/2022 Season/Summer Season_Team WE,9,1,Support,1
6676,Team WE,Magic (Zhou Jun-Xuan),LPL/2018 Season/Spring Playoffs,LPL/2018 Season/Spring Playoffs_Team WE,2,1,Jungle,1
6677,Team WE,Magic (Zhou Jun-Xuan),LPL/2018 Season/Spring Season,LPL/2018 Season/Spring Season_Team WE,4,1,Jungle,1
6678,Team WE,Magic (Zhou Jun-Xuan),LPL/2018 Season/Summer Season,LPL/2018 Season/Summer Season_Team WE,4,1,Jungle,1
6679,Team WE,Magic (Zhou Jun-Xuan),LPL/2019 Season/Spring Season,LPL/2019 Season/Spring Season_Team WE,2,1,Jungle,1
6680,Team WE,Mann,LPL/2013 Season/Summer Playoffs,LPL/2013 Season/Summer Playoffs_Team WE,2,1,Jungle,1
6681,Team WE,Mann,LPL/2013 Season/Summer Season,LPL/2013 Season/Summer Season_Team WE,2,1,Jungle,1
6682,Team WE,Melon (Zhong Wang),LPL/2018 Season/Spring Season,LPL/2018 Season/Spring Season_Team WE,2,1,Jungle,1
6683,Team WE,Misaya,LPL/2013 Season/Spring Playoffs,LPL/2013 Season/Spring Playoffs_Team WE,3,1,Mid,1
6684,Team WE,Misaya,LPL/2013 Season/Spring Season,LPL/2013 Season/Spring Season_Team WE,3,1,Mid,1
6685,Team WE,Misaya,LPL/2013 Season/Summer Playoffs,LPL/2013 Season/Summer Playoffs_Team WE,3,1,Mid,1
6686,Team WE,Misaya,LPL/2013 Season/Summer Season,LPL/2013 Season/Summer Season_Team WE,3,1,Mid,1
6687,Team WE,Missing,LPL/2018 Season/Summer Season,LPL/2018 Season/Summer Season_Team WE,10,1,Support,1
6688,Team WE,Missing,LPL/2019 Season/Spring Playoffs,LPL/2019 Season/Spring Playoffs_Team WE,5,1,Support,1
6689,Team WE,Missing,LPL/2019 Season/Spring Season,LPL/2019 Season/Spring Season_Team WE,7,1,Support,1
6690,Team WE,Missing,LPL/2019 Season/Summer Season,LPL/2019 Season/Summer Season_Team WE,8,1,Support,1
6691,Team WE,Missing,LPL/2020 Season/Spring Playoffs,LPL/2020 Season/Spring Playoffs_Team WE,5,1,Support,1
6692,Team WE,Missing,LPL/2020 Season/Spring Season,LPL/2020 Season/Spring Season_Team WE,6,1,Support,1
6693,Team WE,Missing,LPL/2020 Season/Summer Playoffs,LPL/2020 Season/Summer Playoffs_Team WE,5,1,Support,1
6694,Team WE,Missing,LPL/2020 Season/Summer Season,LPL/2020 Season/Summer Season_Team WE,5,1,Support,1
6695,Team WE,Missing,LPL/2021 Season/Regional Finals,LPL/2021 Season/Regional Finals_Team WE,5,1,Support,1
6696,Team WE,Missing,LPL/2021 Season/Spring Playoffs,LPL/2021 Season/Spring Playoffs_Team WE,5,1,Support,1
6697,Team WE,Missing,LPL/2021 Season/Spring Season,LPL/2021 Season/Spring Season_Team WE,6,1,Support,1
6698,Team WE,Missing,LPL/2021 Season/Summer Playoffs,LPL/2021 Season/Summer Playoffs_Team WE,5,1,Support,1
6699,Team WE,Missing,LPL/2021 Season/Summer Season,LPL/2021 Season/Summer Season_Team WE,7,1,Support,1
6700,Team WE,Mole,LPL/2021 Season/Summer Season,LPL/2021 Season/Summer Season_Team WE,3,1,"Mid,Support",1
6701,Team WE,Morgan,LPL/2020 Season/Spring Playoffs,LPL/2020 Season/Spring Playoffs_Team WE,1,1,Top,1
6702,Team WE,Morgan,LPL/2020 Season/Spring Season,LPL/2020 Season/Spring Season_Team WE,1,1,Top,1
6703,Team WE,Morgan,LPL/2020 Season/Summer Playoffs,LPL/2020 Season/Summer Playoffs_Team WE,1,1,Top,1
6704,Team WE,Morgan,LPL/2020 Season/Summer Season,LPL/2020 Season/Summer Season_Team WE,1,1,Top,1
6705,Team WE,Mystic,LPL/2015 Season/Spring Playoffs,LPL/2015 Season/Spring Playoffs_Team WE,4,1,Bot,1
6706,Team WE,Mystic,LPL/2015 Season/Spring Season,LPL/2015 Season/Spring Season_Team WE,6,1,Bot,1
6707,Team WE,Mystic,LPL/2015 Season/Summer Season,LPL/2015 Season/Summer Season_Team WE,4,1,Bot,1
6708,Team WE,Mystic,LPL/2016 Season/Regional Finals,LPL/2016 Season/Regional Finals_Team WE,4,1,Bot,1
6709,Team WE,Mystic,LPL/2016 Season/Spring Playoffs,LPL/2016 Season/Spring Playoffs_Team WE,4,1,Bot,1
6710,Team WE,Mystic,LPL/2016 Season/Spring Promotion,LPL/2016 Season/Spring Promotion_Team WE,4,1,Bot,1
6711,Team WE,Mystic,LPL/2016 Season/Spring Season,LPL/2016 Season/Spring Season_Team WE,4,1,Bot,1
6712,Team WE,Mystic,LPL/2016 Season/Summer Playoffs,LPL/2016 Season/Summer Playoffs_Team WE,4,1,Bot,1
6713,Team WE,Mystic,LPL/2016 Season/Summer Season,LPL/2016 Season/Summer Season_Team WE,4,1,Bot,1
6714,Team WE,Mystic,LPL/2017 Season/Regional Finals,LPL/2017 Season/Regional Finals_Team WE,4,1,Bot,1
6715,Team WE,Mystic,LPL/2017 Season/Spring Playoffs,LPL/2017 Season/Spring Playoffs_Team WE,4,1,Bot,1
6716,Team WE,Mystic,LPL/2017 Season/Spring Season,LPL/2017 Season/Spring Season_Team WE,4,1,Bot,1
6717,Team WE,Mystic,LPL/2017 Season/Summer Playoffs,LPL/2017 Season/Summer Playoffs_Team WE,4,1,Bot,1
6718,Team WE,Mystic,LPL/2017 Season/Summer Season,LPL/2017 Season/Summer Season_Team WE,4,1,Bot,1
6719,Team WE,Mystic,LPL/2018 Season/Spring Playoffs,LPL/2018 Season/Spring Playoffs_Team WE,4,1,Bot,1
6720,Team WE,Mystic,LPL/2018 Season/Spring Season,LPL/2018 Season/Spring Season_Team WE,6,1,Bot,1
6721,Team WE,Mystic,LPL/2018 Season/Summer Season,LPL/2018 Season/Summer Season_Team WE,8,1,Bot,1
6722,Team WE,Mystic,LPL/2019 Season/Spring Playoffs,LPL/2019 Season/Spring Playoffs_Team WE,4,1,Bot,1
6723,Team WE,Mystic,LPL/2019 Season/Spring Season,LPL/2019 Season/Spring Season_Team WE,6,1,Bot,1
6724,Team WE,Mystic,LPL/2019 Season/Summer Season,LPL/2019 Season/Summer Season_Team WE,6,1,Bot,1
6725,Team WE,Mystic,Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_Team WE,4,1,Bot,1
6726,Team WE,Ninja,LPL/2014 Season/Summer Season,LPL/2014 Season/Summer Season_Team WE,3,1,Mid,1
6727,Team WE,Ninja,LPL/2015 Season/Spring Season,LPL/2015 Season/Spring Season_Team WE,3,1,Mid,1
6728,Team WE,Noex,LPL/2020 Season/Spring Playoffs,LPL/2020 Season/Spring Playoffs_Team WE,7,1,Coach,1
6729,Team WE,Noex,LPL/2020 Season/Spring Season,LPL/2020 Season/Spring Season_Team WE,8,1,Coach,1
6730,Team WE,Noex,LPL/2020 Season/Summer Season,LPL/2020 Season/Summer Season_Team WE,7,1,Coach,1
6731,Team WE,Pepper (Hu Zhi-Wei),LPL/2018 Season/Summer Season,LPL/2018 Season/Summer Season_Team WE,3,1,Jungle,1
6732,Team WE,Plex (Bae Ho-young),LPL/2020 Season/Spring Season,LPL/2020 Season/Spring Season_Team WE,3,1,Mid,1
6733,Team WE,Poss,LPL/2019 Season/Spring Playoffs,LPL/2019 Season/Spring Playoffs_Team WE,1,1,Top,1
6734,Team WE,Poss,LPL/2019 Season/Spring Season,LPL/2019 Season/Spring Season_Team WE,1,1,Top,1
6735,Team WE,Poss,LPL/2019 Season/Summer Season,LPL/2019 Season/Summer Season_Team WE,1,1,Top,1
6736,Team WE,Ruo (Teng Yang-Tian-Xia),LPL/2014 Season/Spring Playoffs,LPL/2014 Season/Spring Playoffs_Team WE,2,1,Jungle,1
6737,Team WE,Ruo (Teng Yang-Tian-Xia),LPL/2014 Season/Spring Season,LPL/2014 Season/Spring Season_Team WE,2,1,Jungle,1
6738,Team WE,Shanks,LPL/2021 Season/Regional Finals,LPL/2021 Season/Regional Finals_Team WE,3,1,Mid,1
6739,Team WE,Shanks,LPL/2021 Season/Spring Playoffs,LPL/2021 Season/Spring Playoffs_Team WE,3,1,Mid,1
6740,Team WE,Shanks,LPL/2021 Season/Spring Season,LPL/2021 Season/Spring Season_Team WE,3,1,Mid,1
6741,Team WE,Shanks,LPL/2021 Season/Summer Playoffs,LPL/2021 Season/Summer Playoffs_Team WE,3,1,Mid,1
6742,Team WE,Shanks,LPL/2021 Season/Summer Season,LPL/2021 Season/Summer Season_Team WE,4,1,Mid,1
6743,Team WE,Shanks,LPL/2022 Season/Spring Season,LPL/2022 Season/Spring Season_Team WE,4,1,Mid,1
6744,Team WE,Shanks,LPL/2022 Season/Summer Season,LPL/2022 Season/Summer Season_Team WE,6,1,Mid,1
6745,Team WE,Shanks,LPL/2023 Season/Spring Playoffs,LPL/2023 Season/Spring Playoffs_Team WE,3,1,Mid,1
6746,Team WE,Shanks,LPL/2023 Season/Spring Season,LPL/2023 Season/Spring Season_Team WE,3,1,Mid,1
6747,Team WE,Shanks,LPL/2023 Season/Summer Playoffs,LPL/2023 Season/Summer Playoffs_Team WE,3,1,Mid,1
6748,Team WE,Shanks,LPL/2023 Season/Summer Season,LPL/2023 Season/Summer Season_Team WE,3,1,Mid,1
6749,Team WE,Sin (Yeon Hyeong-mo),LPL/2014 Season/Summer Season,LPL/2014 Season/Summer Season_Team WE,2,1,Jungle,1
6750,Team WE,Smlz,LPL/2022 Season/Summer Season,LPL/2022 Season/Summer Season_Team WE,8,1,Bot,1
6751,Team WE,Spirit,LPL/2015 Season/Spring Playoffs,LPL/2015 Season/Spring Playoffs_Team WE,2,1,Jungle,1
6752,Team WE,Spirit,LPL/2015 Season/Spring Season,LPL/2015 Season/Spring Season_Team WE,2,1,Jungle,1
6753,Team WE,Spirit,LPL/2015 Season/Summer Season,LPL/2015 Season/Summer Season_Team WE,2,1,Jungle,1
6754,Team WE,Spirit,LPL/2016 Season/Spring Promotion,LPL/2016 Season/Spring Promotion_Team WE,2,1,Jungle,1
6755,Team WE,Stay (Guo Yi-Yang),LPL/2021 Season/Summer Season,LPL/2021 Season/Summer Season_Team WE,6,1,Bot,1
6756,Team WE,Stay (Guo Yi-Yang),LPL/2022 Season/Spring Season,LPL/2022 Season/Spring Season_Team WE,6,1,Bot,1
6757,Team WE,Styz,LPL/2015 Season/Spring Season,LPL/2015 Season/Spring Season_Team WE,5,1,Bot,1
6758,Team WE,suk1M,LPL/2014 Season/Spring Playoffs,LPL/2014 Season/Spring Playoffs_Team WE,3,1,Mid,1
6759,Team WE,suk1M,LPL/2014 Season/Spring Season,LPL/2014 Season/Spring Season_Team WE,3,1,Mid,1
6760,Team WE,Teacherma,LPL/2020 Season/Spring Playoffs,LPL/2020 Season/Spring Playoffs_Team WE,3,1,Mid,1
6761,Team WE,Teacherma,LPL/2020 Season/Spring Season,LPL/2020 Season/Spring Season_Team WE,4,1,Mid,1
6762,Team WE,Teacherma,LPL/2020 Season/Summer Playoffs,LPL/2020 Season/Summer Playoffs_Team WE,3,1,Mid,1
6763,Team WE,Teacherma,LPL/2020 Season/Summer Season,LPL/2020 Season/Summer Season_Team WE,3,1,Mid,1
6764,Team WE,Troll,LPL/2013 Season/Spring Playoffs,LPL/2013 Season/Spring Playoffs_Team WE,2,1,Jungle,1
6765,Team WE,Troll,LPL/2013 Season/Spring Season,LPL/2013 Season/Spring Season_Team WE,2,1,Jungle,1
6766,Team WE,View,LPL/2022 Season/Spring Season,LPL/2022 Season/Spring Season_Team WE,2,1,Jungle,1
6767,Team WE,View,LPL/2022 Season/Summer Season,LPL/2022 Season/Summer Season_Team WE,4,1,Jungle,1
6768,Team WE,viNylCat,LPL/2018 Season/Spring Playoffs,LPL/2018 Season/Spring Playoffs_Team WE,6,1,Coach,1
6769,Team WE,viNylCat,LPL/2018 Season/Spring Season,LPL/2018 Season/Spring Season_Team WE,10,1,Coach,1
6770,Team WE,viNylCat,LPL/2018 Season/Summer Season,LPL/2018 Season/Summer Season_Team WE,12,1,Coach,1
6771,Team WE,Viod (Lu Fan),LPL/2022 Season/Spring Season,LPL/2022 Season/Spring Season_Team WE,10,1,Coach,1
6772,Team WE,Viod (Lu Fan),LPL/2022 Season/Summer Season,LPL/2022 Season/Summer Season_Team WE,12,1,Coach,1
6773,Team WE,WarHorse,LPL/2023 Season/Spring Playoffs,LPL/2023 Season/Spring Playoffs_Team WE,6,1,Coach,1
6774,Team WE,WarHorse,LPL/2023 Season/Spring Season,LPL/2023 Season/Spring Season_Team WE,6,1,Coach,1
6775,Team WE,WarHorse,LPL/2023 Season/Summer Playoffs,LPL/2023 Season/Summer Playoffs_Team WE,6,1,Coach,1
6776,Team WE,WarHorse,LPL/2023 Season/Summer Season,LPL/2023 Season/Summer Season_Team WE,6,1,Coach,1
6777,Team WE,WeiXiao,LPL/2019 Season/Spring Playoffs,LPL/2019 Season/Spring Playoffs_Team WE,6,1,Coach,1
6778,Team WE,WeiXiao,LPL/2019 Season/Spring Season,LPL/2019 Season/Spring Season_Team WE,8,1,Coach,1
6779,Team WE,Wx,LPL/2013 Season/Spring Playoffs,LPL/2013 Season/Spring Playoffs_Team WE,4,1,Bot,1
6780,Team WE,Wx,LPL/2013 Season/Spring Season,LPL/2013 Season/Spring Season_Team WE,4,1,Bot,1
6781,Team WE,Wx,LPL/2013 Season/Summer Playoffs,LPL/2013 Season/Summer Playoffs_Team WE,4,1,Bot,1
6782,Team WE,Wx,LPL/2013 Season/Summer Season,LPL/2013 Season/Summer Season_Team WE,4,1,Bot,1
6783,Team WE,Wx,LPL/2014 Season/Spring Playoffs,LPL/2014 Season/Spring Playoffs_Team WE,4,1,Bot,1
6784,Team WE,Wx,LPL/2014 Season/Spring Season,LPL/2014 Season/Spring Season_Team WE,4,1,Bot,1
6785,Team WE,Wx,LPL/2014 Season/Summer Season,LPL/2014 Season/Summer Season_Team WE,4,1,Bot,1
6786,Team WE,Xing (Liu Jia-Xing),LPL/2022 Season/Spring Season,LPL/2022 Season/Spring Season_Team WE,7,1,Bot,1
6787,Team WE,Xing (Liu Jia-Xing),LPL/2022 Season/Summer Season,LPL/2022 Season/Summer Season_Team WE,7,1,Bot,1
6788,Team WE,xiye,LPL/2015 Season/Spring Playoffs,LPL/2015 Season/Spring Playoffs_Team WE,3,1,Mid,1
6789,Team WE,xiye,LPL/2015 Season/Spring Season,LPL/2015 Season/Spring Season_Team WE,4,1,Mid,1
6790,Team WE,xiye,LPL/2015 Season/Summer Season,LPL/2015 Season/Summer Season_Team WE,3,1,Mid,1
6791,Team WE,xiye,LPL/2016 Season/Regional Finals,LPL/2016 Season/Regional Finals_Team WE,3,1,Mid,1
6792,Team WE,xiye,LPL/2016 Season/Spring Playoffs,LPL/2016 Season/Spring Playoffs_Team WE,3,1,Mid,1
6793,Team WE,xiye,LPL/2016 Season/Spring Promotion,LPL/2016 Season/Spring Promotion_Team WE,3,1,Mid,1
6794,Team WE,xiye,LPL/2016 Season/Spring Season,LPL/2016 Season/Spring Season_Team WE,3,1,Mid,1
6795,Team WE,xiye,LPL/2016 Season/Summer Playoffs,LPL/2016 Season/Summer Playoffs_Team WE,3,1,Mid,1
6796,Team WE,xiye,LPL/2016 Season/Summer Season,LPL/2016 Season/Summer Season_Team WE,3,1,Mid,1
6797,Team WE,xiye,LPL/2017 Season/Regional Finals,LPL/2017 Season/Regional Finals_Team WE,3,1,Mid,1
6798,Team WE,xiye,LPL/2017 Season/Spring Playoffs,LPL/2017 Season/Spring Playoffs_Team WE,3,1,Mid,1
6799,Team WE,xiye,LPL/2017 Season/Spring Season,LPL/2017 Season/Spring Season_Team WE,3,1,Mid,1
6800,Team WE,xiye,LPL/2017 Season/Summer Playoffs,LPL/2017 Season/Summer Playoffs_Team WE,3,1,Mid,1
6801,Team WE,xiye,LPL/2017 Season/Summer Season,LPL/2017 Season/Summer Season_Team WE,3,1,Mid,1
6802,Team WE,xiye,LPL/2018 Season/Spring Playoffs,LPL/2018 Season/Spring Playoffs_Team WE,3,1,Mid,1
6803,Team WE,xiye,LPL/2018 Season/Spring Season,LPL/2018 Season/Spring Season_Team WE,5,1,Mid,1
6804,Team WE,xiye,LPL/2018 Season/Summer Season,LPL/2018 Season/Summer Season_Team WE,5,1,Mid,1
6805,Team WE,xiye,LPL/2019 Season/Spring Playoffs,LPL/2019 Season/Spring Playoffs_Team WE,3,1,Mid,1
6806,Team WE,xiye,LPL/2019 Season/Spring Season,LPL/2019 Season/Spring Season_Team WE,5,1,Mid,1
6807,Team WE,xiye,LPL/2019 Season/Summer Season,LPL/2019 Season/Summer Season_Team WE,5,1,Mid,1
6808,Team WE,xiye,LPL/2022 Season/Spring Season,LPL/2022 Season/Spring Season_Team WE,5,1,Mid,1
6809,Team WE,xiye,LPL/2022 Season/Summer Season,LPL/2022 Season/Summer Season_Team WE,5,1,Mid,1
6810,Team WE,xiye,Rift Rivals 2017/LCK-LPL-LMS,Rift Rivals 2017/LCK-LPL-LMS_Team WE,3,1,Mid,1
6811,Team WE,Yimeng,LPL/2021 Season/Spring Season,LPL/2021 Season/Spring Season_Team WE,4,1,Mid,1
6812,Team WE,YuZhe,LPL/2015 Season/Spring Season,LPL/2015 Season/Spring Season_Team WE,8,1,Support,1
6813,Team WE,Zero (Yoon Kyung-sup),LPL/2016 Season/Regional Finals,LPL/2016 Season/Regional Finals_Team WE,5,1,Support,1
6814,Team WE,Zero (Yoon Kyung-sup),LPL/2016 Season/Spring Playoffs,LPL/2016 Season/Spring Playoffs_Team WE,5,1,Support,1
