,Team,Player,OverviewPage,PageAndTeam,N PlayerInTeam,TeamOrder,Role,IsDistribution
195,Afreeca Freecs,Kramer,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_Afreeca Freecs,5,1,Bot,1
196,Afreeca Freecs,Kuro,LCK/2017 Season/Regional Finals,LCK/2017 Season/Regional Finals_Afreeca Freecs,4,1,Mid,1
197,Afreeca Freecs,Kuro,LCK/2017 Season/Spring Playoffs,LCK/2017 Season/Spring Playoffs_Afreeca Freecs,3,1,Mid,1
198,Afreeca Freecs,Kuro,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_Afreeca Freecs,4,1,Mid,1
199,Afreeca Freecs,Kuro,LCK/2017 Season/Summer Playoffs,LCK/2017 Season/Summer Playoffs_Afreeca Freecs,3,1,Mid,1
200,Afreeca Freecs,Kuro,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_Afreeca Freecs,4,1,Mid,1
201,Afreeca Freecs,Kuro,LCK/2018 Season/Spring Playoffs,LCK/2018 Season/Spring Playoffs_Afreeca Freecs,4,1,Mid,1
202,Afreeca Freecs,Kuro,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_Afreeca Freecs,4,1,Mid,1
203,Afreeca Freecs,Kuro,LCK/2018 Season/Summer Playoffs,LCK/2018 Season/Summer Playoffs_Afreeca Freecs,3,1,Mid,1
204,Afreeca Freecs,Kuro,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_Afreeca Freecs,4,1,Mid,1
205,Afreeca Freecs,Kuro,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_Afreeca Freecs,3,1,Mid,1
206,Afreeca Freecs,Lehends,LCK/2021 Season/Spring Season,LCK/2021 Season/Spring Season_Afreeca Freecs,5,1,Support,1
207,Afreeca Freecs,Lehends,LCK/2021 Season/Summer Playoffs,LCK/2021 Season/Summer Playoffs_Afreeca Freecs,5,1,Support,1
208,Afreeca Freecs,Lehends,LCK/2021 Season/Summer Season,LCK/2021 Season/Summer Season_Afreeca Freecs,5,1,Support,1
209,Afreeca Freecs,Leo (Han Gyeo-re),LCK/2021 Season/Summer Playoffs,LCK/2021 Season/Summer Playoffs_Afreeca Freecs,4,1,Bot,1
210,Afreeca Freecs,Leo (Han Gyeo-re),LCK/2021 Season/Summer Season,LCK/2021 Season/Summer Season_Afreeca Freecs,4,1,Bot,1
211,Afreeca Freecs,Lindarang,LCK/2016 Season/Regional Finals,LCK/2016 Season/Regional Finals_Afreeca Freecs,1,1,Top,1
212,Afreeca Freecs,Lindarang,LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Afreeca Freecs,2,1,Top,1
213,Afreeca Freecs,LirA,LCK/2016 Season/Regional Finals,LCK/2016 Season/Regional Finals_Afreeca Freecs,4,1,Jungle,1
214,Afreeca Freecs,LirA,LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_Afreeca Freecs,2,1,Jungle,1
215,Afreeca Freecs,LirA,LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_Afreeca Freecs,2,1,Jungle,1
216,Afreeca Freecs,LirA,LCK/2016 Season/Summer Playoffs,LCK/2016 Season/Summer Playoffs_Afreeca Freecs,2,1,Jungle,1
217,Afreeca Freecs,LirA,LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Afreeca Freecs,3,1,Jungle,1
218,Afreeca Freecs,LirA,LCK/2021 Season/Spring Season,LCK/2021 Season/Spring Season_Afreeca Freecs,7,1,Coach,1
219,Afreeca Freecs,MapSSi,LCK/2021 Season/Spring Season,LCK/2021 Season/Spring Season_Afreeca Freecs,6,1,Support,1
220,Afreeca Freecs,MaRin,LCK/2017 Season/Regional Finals,LCK/2017 Season/Regional Finals_Afreeca Freecs,1,1,Top,1
221,Afreeca Freecs,MaRin,LCK/2017 Season/Spring Playoffs,LCK/2017 Season/Spring Playoffs_Afreeca Freecs,1,1,Top,1
222,Afreeca Freecs,MaRin,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_Afreeca Freecs,1,1,Top,1
223,Afreeca Freecs,MaRin,LCK/2017 Season/Summer Playoffs,LCK/2017 Season/Summer Playoffs_Afreeca Freecs,1,1,Top,1
224,Afreeca Freecs,MaRin,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_Afreeca Freecs,1,1,Top,1
225,Afreeca Freecs,Mickey (Son Young-min),LCK/2016 Season/Regional Finals,LCK/2016 Season/Regional Finals_Afreeca Freecs,5,1,Mid,1
226,Afreeca Freecs,Mickey (Son Young-min),LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_Afreeca Freecs,3,1,Mid,1
227,Afreeca Freecs,Mickey (Son Young-min),LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_Afreeca Freecs,3,1,Mid,1
228,Afreeca Freecs,Mickey (Son Young-min),LCK/2016 Season/Summer Playoffs,LCK/2016 Season/Summer Playoffs_Afreeca Freecs,3,1,Mid,1
229,Afreeca Freecs,Mickey (Son Young-min),LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Afreeca Freecs,5,1,Mid,1
230,Afreeca Freecs,Mowgli,LCK/2017 Season/Regional Finals,LCK/2017 Season/Regional Finals_Afreeca Freecs,3,1,Jungle,1
231,Afreeca Freecs,Mowgli,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_Afreeca Freecs,3,1,Jungle,1
232,Afreeca Freecs,Mowgli,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_Afreeca Freecs,3,1,Jungle,1
233,Afreeca Freecs,Mowgli,LCK/2018 Season/Spring Playoffs,LCK/2018 Season/Spring Playoffs_Afreeca Freecs,3,1,Jungle,1
234,Afreeca Freecs,Mowgli,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_Afreeca Freecs,3,1,Jungle,1
235,Afreeca Freecs,Mowgli,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_Afreeca Freecs,3,1,Jungle,1
236,Afreeca Freecs,Mystic,LCK/2020 Season/Regional Finals,LCK/2020 Season/Regional Finals_Afreeca Freecs,5,1,Bot,1
237,Afreeca Freecs,Mystic,LCK/2020 Season/Spring Season,LCK/2020 Season/Spring Season_Afreeca Freecs,7,1,Bot,1
238,Afreeca Freecs,Mystic,LCK/2020 Season/Summer Playoffs,LCK/2020 Season/Summer Playoffs_Afreeca Freecs,5,1,Bot,1
239,Afreeca Freecs,Mystic,LCK/2020 Season/Summer Season,LCK/2020 Season/Summer Season_Afreeca Freecs,5,1,Bot,1
240,Afreeca Freecs,NoFe,LCK/2019 Season/Regional Finals,LCK/2019 Season/Regional Finals_Afreeca Freecs,6,1,Coach,1
241,Afreeca Freecs,NoFe,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Afreeca Freecs,12,1,Coach,1
242,Afreeca Freecs,NoFe,LCK/2019 Season/Summer Playoffs,LCK/2019 Season/Summer Playoffs_Afreeca Freecs,6,1,Coach,1
243,Afreeca Freecs,NoFe,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Afreeca Freecs,6,1,Coach,1
244,Afreeca Freecs,OnAir,LCK/2016 Season/Regional Finals,LCK/2016 Season/Regional Finals_Afreeca Freecs,8,1,Coach,1
245,Afreeca Freecs,OnAir,LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_Afreeca Freecs,6,1,Coach,1
246,Afreeca Freecs,OnAir,LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_Afreeca Freecs,6,1,Coach,1
247,Afreeca Freecs,OnAir,LCK/2016 Season/Summer Playoffs,LCK/2016 Season/Summer Playoffs_Afreeca Freecs,6,1,Coach,1
248,Afreeca Freecs,OnAir,LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Afreeca Freecs,8,1,Coach,1
249,Afreeca Freecs,Proud,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Afreeca Freecs,10,1,Support,1
250,Afreeca Freecs,Rigby,LCK/2020 Season/Regional Finals,LCK/2020 Season/Regional Finals_Afreeca Freecs,8,1,Coach,1
251,Afreeca Freecs,Rigby,LCK/2020 Season/Summer Playoffs,LCK/2020 Season/Summer Playoffs_Afreeca Freecs,8,1,Coach,1
252,Afreeca Freecs,Rigby,LCK/2020 Season/Summer Season,LCK/2020 Season/Summer Season_Afreeca Freecs,9,1,Coach,1
253,Afreeca Freecs,Rigby,LCK/2021 Season/Spring Season,LCK/2021 Season/Spring Season_Afreeca Freecs,8,1,Coach,1
254,Afreeca Freecs,Sangyoon,LCK/2016 Season/Regional Finals,LCK/2016 Season/Regional Finals_Afreeca Freecs,6,1,Bot,1
255,Afreeca Freecs,Sangyoon,LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_Afreeca Freecs,4,1,Bot,1
256,Afreeca Freecs,Sangyoon,LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_Afreeca Freecs,4,1,Bot,1
257,Afreeca Freecs,Sangyoon,LCK/2016 Season/Summer Playoffs,LCK/2016 Season/Summer Playoffs_Afreeca Freecs,4,1,Bot,1
258,Afreeca Freecs,Sangyoon,LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Afreeca Freecs,6,1,Bot,1
259,Afreeca Freecs,Senan,LCK/2019 Season/Regional Finals,LCK/2019 Season/Regional Finals_Afreeca Freecs,5,1,Support,1
260,Afreeca Freecs,Senan,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Afreeca Freecs,11,1,Support,1
261,Afreeca Freecs,Senan,LCK/2019 Season/Summer Playoffs,LCK/2019 Season/Summer Playoffs_Afreeca Freecs,5,1,Support,1
262,Afreeca Freecs,Senan,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Afreeca Freecs,5,1,Support,1
263,Afreeca Freecs,SeongHwan,LCK/2016 Season/Regional Finals,LCK/2016 Season/Regional Finals_Afreeca Freecs,3,1,Jungle,1
264,Afreeca Freecs,SeongHwan,LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Afreeca Freecs,4,1,Jungle,1
265,Afreeca Freecs,SnowFlower,LCK/2016 Season/Regional Finals,LCK/2016 Season/Regional Finals_Afreeca Freecs,7,1,Support,1
266,Afreeca Freecs,SnowFlower,LCK/2016 Season/Spring Playoffs,LCK/2016 Season/Spring Playoffs_Afreeca Freecs,5,1,Support,1
267,Afreeca Freecs,SnowFlower,LCK/2016 Season/Spring Season,LCK/2016 Season/Spring Season_Afreeca Freecs,5,1,Support,1
268,Afreeca Freecs,SnowFlower,LCK/2016 Season/Summer Playoffs,LCK/2016 Season/Summer Playoffs_Afreeca Freecs,5,1,Support,1
269,Afreeca Freecs,SnowFlower,LCK/2016 Season/Summer Season,LCK/2016 Season/Summer Season_Afreeca Freecs,7,1,Support,1
270,Afreeca Freecs,Spirit,LCK/2017 Season/Regional Finals,LCK/2017 Season/Regional Finals_Afreeca Freecs,2,1,Jungle,1
271,Afreeca Freecs,Spirit,LCK/2017 Season/Spring Playoffs,LCK/2017 Season/Spring Playoffs_Afreeca Freecs,2,1,Jungle,1
272,Afreeca Freecs,Spirit,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_Afreeca Freecs,2,1,Jungle,1
273,Afreeca Freecs,Spirit,LCK/2017 Season/Summer Playoffs,LCK/2017 Season/Summer Playoffs_Afreeca Freecs,2,1,Jungle,1
274,Afreeca Freecs,Spirit,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_Afreeca Freecs,2,1,Jungle,1
275,Afreeca Freecs,Spirit,LCK/2018 Season/Spring Playoffs,LCK/2018 Season/Spring Playoffs_Afreeca Freecs,2,1,Jungle,1
276,Afreeca Freecs,Spirit,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_Afreeca Freecs,2,1,Jungle,1
277,Afreeca Freecs,Spirit,LCK/2018 Season/Summer Playoffs,LCK/2018 Season/Summer Playoffs_Afreeca Freecs,2,1,Jungle,1
278,Afreeca Freecs,Spirit,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_Afreeca Freecs,2,1,Jungle,1
279,Afreeca Freecs,Spirit,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Afreeca Freecs,3,1,"Jungle,Support",1
280,Afreeca Freecs,Spirit,LCK/2020 Season/Regional Finals,LCK/2020 Season/Regional Finals_Afreeca Freecs,2,1,Jungle,1
281,Afreeca Freecs,Spirit,LCK/2020 Season/Spring Season,LCK/2020 Season/Spring Season_Afreeca Freecs,2,1,Jungle,1
282,Afreeca Freecs,Spirit,LCK/2020 Season/Summer Playoffs,LCK/2020 Season/Summer Playoffs_Afreeca Freecs,3,1,Jungle,1
283,Afreeca Freecs,Spirit,LCK/2020 Season/Summer Season,LCK/2020 Season/Summer Season_Afreeca Freecs,2,1,Jungle,1
284,Afreeca Freecs,Spirit,LCK/2021 Season/Summer Playoffs,LCK/2021 Season/Summer Playoffs_Afreeca Freecs,7,1,Coach,1
285,Afreeca Freecs,Spirit,LCK/2021 Season/Summer Season,LCK/2021 Season/Summer Season_Afreeca Freecs,7,1,Coach,1
286,Afreeca Freecs,Spirit,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_Afreeca Freecs,2,1,Jungle,1
287,Afreeca Freecs,SS (Seo Jin-sol),LCK/2020 Season/Spring Season,LCK/2020 Season/Spring Season_Afreeca Freecs,6,1,Bot,1
288,Afreeca Freecs,SSol,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Afreeca Freecs,7,1,Bot,1
289,Afreeca Freecs,SSUN (Kim Tae-yang),LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Afreeca Freecs,5,1,Mid,1
290,Afreeca Freecs,TusiN,LCK/2017 Season/Regional Finals,LCK/2017 Season/Regional Finals_Afreeca Freecs,6,1,Support,1
291,Afreeca Freecs,TusiN,LCK/2017 Season/Spring Playoffs,LCK/2017 Season/Spring Playoffs_Afreeca Freecs,5,1,Support,1
292,Afreeca Freecs,TusiN,LCK/2017 Season/Spring Season,LCK/2017 Season/Spring Season_Afreeca Freecs,6,1,Support,1
293,Afreeca Freecs,TusiN,LCK/2017 Season/Summer Playoffs,LCK/2017 Season/Summer Playoffs_Afreeca Freecs,5,1,Support,1
294,Afreeca Freecs,TusiN,LCK/2017 Season/Summer Season,LCK/2017 Season/Summer Season_Afreeca Freecs,6,1,Support,1
295,Afreeca Freecs,TusiN,LCK/2018 Season/Spring Playoffs,LCK/2018 Season/Spring Playoffs_Afreeca Freecs,6,1,Support,1
296,Afreeca Freecs,TusiN,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_Afreeca Freecs,7,1,Support,1
297,Afreeca Freecs,TusiN,LCK/2018 Season/Summer Playoffs,LCK/2018 Season/Summer Playoffs_Afreeca Freecs,5,1,Support,1
298,Afreeca Freecs,TusiN,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_Afreeca Freecs,7,1,Support,1
299,Afreeca Freecs,TusiN,Rift Rivals 2018/LCK-LPL-LMS,Rift Rivals 2018/LCK-LPL-LMS_Afreeca Freecs,6,1,Support,1
300,Afreeca Freecs,Ucal,LCK/2019 Season/Regional Finals,LCK/2019 Season/Regional Finals_Afreeca Freecs,3,1,Mid,1
301,Afreeca Freecs,Ucal,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Afreeca Freecs,4,1,Mid,1
302,Afreeca Freecs,Ucal,LCK/2019 Season/Summer Playoffs,LCK/2019 Season/Summer Playoffs_Afreeca Freecs,3,1,Mid,1
303,Afreeca Freecs,Ucal,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Afreeca Freecs,3,1,Mid,1
304,Afreeca Freecs,viNylCat,LCK/2019 Season/Regional Finals,LCK/2019 Season/Regional Finals_Afreeca Freecs,7,1,Coach,1
305,Afreeca Freecs,viNylCat,LCK/2019 Season/Spring Season,LCK/2019 Season/Spring Season_Afreeca Freecs,13,1,Coach,1
306,Afreeca Freecs,viNylCat,LCK/2019 Season/Summer Playoffs,LCK/2019 Season/Summer Playoffs_Afreeca Freecs,7,1,Coach,1
307,Afreeca Freecs,viNylCat,LCK/2019 Season/Summer Season,LCK/2019 Season/Summer Season_Afreeca Freecs,7,1,Coach,1
308,Afreeca Freecs,viNylCat,LCK/2020 Season/Regional Finals,LCK/2020 Season/Regional Finals_Afreeca Freecs,7,1,Coach,1
309,Afreeca Freecs,viNylCat,LCK/2020 Season/Spring Season,LCK/2020 Season/Spring Season_Afreeca Freecs,10,1,Coach,1
310,Afreeca Freecs,viNylCat,LCK/2020 Season/Summer Playoffs,LCK/2020 Season/Summer Playoffs_Afreeca Freecs,7,1,Coach,1
311,Afreeca Freecs,viNylCat,LCK/2020 Season/Summer Season,LCK/2020 Season/Summer Season_Afreeca Freecs,8,1,Coach,1
312,Afreeca Freecs,Zefa,LCK/2018 Season/Spring Season,LCK/2018 Season/Spring Season_Afreeca Freecs,9,1,Coach,1
313,Afreeca Freecs,Zefa,LCK/2018 Season/Summer Playoffs,LCK/2018 Season/Summer Playoffs_Afreeca Freecs,7,1,Coach,1
314,Afreeca Freecs,Zefa,LCK/2018 Season/Summer Season,LCK/2018 Season/Summer Season_Afreeca Freecs,9,1,Coach,1
315,Afreeca Freecs Academy,Alvingo,LCK Academy Series/2020 Season/Championship,LCK Academy Series/2020 Season/Championship_Afreeca Freecs Academy,6,1,Coach,1
316,Afreeca Freecs Academy,Baek,LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Afreeca Freecs Academy,1,1,Top,1
317,Afreeca Freecs Academy,Baek,LCK Academy Series/2021 Season/July,LCK Academy Series/2021 Season/July_Afreeca Freecs Academy,1,1,Top,1
318,Afreeca Freecs Academy,Baek,LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Afreeca Freecs Academy,1,1,Top,1
319,Afreeca Freecs Academy,BaeKHo (Baek Seung-min),LCK Academy Series/2020 Season/Championship,LCK Academy Series/2020 Season/Championship_Afreeca Freecs Academy,4,1,Bot,1
320,Afreeca Freecs Academy,BBakPyo,LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Afreeca Freecs Academy,2,1,Jungle,1
321,Afreeca Freecs Academy,BBakPyo,LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Afreeca Freecs Academy,2,1,Jungle,1
322,Afreeca Freecs Academy,BBakPyo,LCK Academy Series/2021 Season/July,LCK Academy Series/2021 Season/July_Afreeca Freecs Academy,2,1,Jungle,1
323,Afreeca Freecs Academy,BBakPyo,LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Afreeca Freecs Academy,2,1,Jungle,1
324,Afreeca Freecs Academy,BuLLDoG (Lee Tae-young),LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Afreeca Freecs Academy,3,1,Mid,1
325,Afreeca Freecs Academy,BuLLDoG (Lee Tae-young),LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Afreeca Freecs Academy,3,1,Mid,1
326,Afreeca Freecs Academy,Burry,LCK Academy Series/2020 Season/Championship,LCK Academy Series/2020 Season/Championship_Afreeca Freecs Academy,2,1,Jungle,1
327,Afreeca Freecs Academy,Eyla (Lee Hyeon-seo),LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Afreeca Freecs Academy,5,1,Support,1
328,Afreeca Freecs Academy,JUG (Lee Hee-min),LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Afreeca Freecs Academy,2,1,Jungle,1
329,Afreeca Freecs Academy,Kingdom (Kim Seong-kwon),LCK Academy Series/2021 Season/July,LCK Academy Series/2021 Season/July_Afreeca Freecs Academy,4,1,Bot,1
330,Afreeca Freecs Academy,Krush,LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Afreeca Freecs Academy,5,1,Support,1
331,Afreeca Freecs Academy,Lauv mean it,LCK Academy Series/2021 Season/May,LCK Academy Series/2021 Season/May_Afreeca Freecs Academy,5,1,Support,1
332,Afreeca Freecs Academy,leaf (Lee Eun-jae),LCK Academy Series/2021 Season/May,LCK Academy Series/2021 Season/May_Afreeca Freecs Academy,2,1,Jungle,1
333,Afreeca Freecs Academy,MapSSi,LCK Academy Series/2020 Season/Championship,LCK Academy Series/2020 Season/Championship_Afreeca Freecs Academy,5,1,Support,1
334,Afreeca Freecs Academy,Meaning,LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Afreeca Freecs Academy,1,1,Top,1
335,Afreeca Freecs Academy,Na Kyung,LCK Academy Series/2020 Season/Championship,LCK Academy Series/2020 Season/Championship_Afreeca Freecs Academy,3,1,Mid,1
336,Afreeca Freecs Academy,Noticed,LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Afreeca Freecs Academy,3,1,Mid,1
337,Afreeca Freecs Academy,Noticed,LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Afreeca Freecs Academy,3,1,Mid,1
338,Afreeca Freecs Academy,roast,LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Afreeca Freecs Academy,1,1,Top,1
339,Afreeca Freecs Academy,Roast,LCK Academy Series/2021 Season/May,LCK Academy Series/2021 Season/May_Afreeca Freecs Academy,1,1,Top,1
340,Afreeca Freecs Academy,snail (Cho Jong-hwi),LCK Academy Series/2021 Season/May,LCK Academy Series/2021 Season/May_Afreeca Freecs Academy,3,1,Mid,1
341,Afreeca Freecs Academy,Spirit,LCK Academy Series/2020 Season/Championship,LCK Academy Series/2020 Season/Championship_Afreeca Freecs Academy,7,1,Coach,1
342,Afreeca Freecs Academy,SPOON (Park Ki-hwan),LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Afreeca Freecs Academy,4,1,Bot,1
343,Afreeca Freecs Academy,SPOON (Park Ki-hwan),LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Afreeca Freecs Academy,4,1,Bot,1
344,Afreeca Freecs Academy,Spoon (Park Ki-hwan),LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Afreeca Freecs Academy,4,1,Bot,1
345,Afreeca Freecs Academy,Spoon (Park Ki-hwan),LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Afreeca Freecs Academy,4,1,Bot,1
346,Afreeca Freecs Academy,Spoon (Park Ki-hwan),LCK Academy Series/2021 Season/May,LCK Academy Series/2021 Season/May_Afreeca Freecs Academy,4,1,Bot,1
347,Afreeca Freecs Academy,SUP (Oh Jae-hyeon),LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Afreeca Freecs Academy,5,1,Support,1
348,Afreeca Freecs Academy,SUP (Oh Jae-hyeon),LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Afreeca Freecs Academy,5,1,Support,1
349,Afreeca Freecs Academy,SUP (Oh Jae-hyeon),LCK Academy Series/2021 Season/July,LCK Academy Series/2021 Season/July_Afreeca Freecs Academy,5,1,Support,1
350,Afreeca Freecs Academy,Sweeper,LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Afreeca Freecs Academy,7,1,Coach,1
351,Afreeca Freecs Academy,Trap (Shin Seung-min),LCK Academy Series/2020 Season/Championship,LCK Academy Series/2020 Season/Championship_Afreeca Freecs Academy,1,1,Top,1
352,Afreeca Freecs Academy,Yechan,LCK Academy Series/2021 Season/1st Championship,LCK Academy Series/2021 Season/1st Championship_Afreeca Freecs Academy,6,1,Coach,1
353,Afreeca Freecs Academy,Yechan,LCK Academy Series/2021 Season/August,LCK Academy Series/2021 Season/August_Afreeca Freecs Academy,6,1,Coach,1
354,Afreeca Freecs Academy,Yechan,LCK Academy Series/2021 Season/February,LCK Academy Series/2021 Season/February_Afreeca Freecs Academy,6,1,Coach,1
355,Afreeca Freecs Academy,Yechan,LCK Academy Series/2021 Season/July,LCK Academy Series/2021 Season/July_Afreeca Freecs Academy,6,1,Coach,1
356,Afreeca Freecs Academy,Yechan,LCK Academy Series/2021 Season/March,LCK Academy Series/2021 Season/March_Afreeca Freecs Academy,6,1,Coach,1
357,Afreeca Freecs Academy,Yechan,LCK Academy Series/2021 Season/May,LCK Academy Series/2021 Season/May_Afreeca Freecs Academy,6,1,Coach,1
358,Afreeca Freecs Academy,강아지도 좋아,LCK Academy Series/2021 Season/July,LCK Academy Series/2021 Season/July_Afreeca Freecs Academy,3,1,Mid,1
359,Afreeca Freecs Academy A,Alvingo,LCK Academy Series/2020 Season/November,LCK Academy Series/2020 Season/November_Afreeca Freecs Academy A,6,1,Coach,1
