,Name,Kills,Deaths,Assists,Team
0,1Defu,0,3,6,Rebirth eSports
1,1Defu,0,3,7,Rebirth eSports
2,1Defu,0,8,4,Rebirth eSports
3,1Defu,1,2,3,Rebirth eSports
4,1Defu,1,4,15,Rebirth eSports
5,1Defu,2,1,8,Rebirth eSports
6,ByDeft,3,0,9,CNB Infinity
7,ByDeft,5,4,9,CNB Infinity
8,ByDeft,6,1,7,CNB Infinity
9,ByDeft,6,3,7,CNB Infinity
10,Defbear,0,3,0,Trinidad and Tobago (National Team)
11,Defbear,0,5,0,Trinidad and Tobago (National Team)
12,Defbear,1,6,13,Trinidad and Tobago (National Team)
13,Defelite,0,3,5,3SG
14,Defelite,0,6,7,3SG
15,Defelite,1,6,4,3SG
16,Defelite,2,5,1,3SG
17,Defelite,3,3,7,3SG
18,Deffaren,0,1,15,BlueWhites
19,Deffaren,0,1,19,Project Randoms
20,Deffaren,0,2,4,BlueWhites
21,Deffaren,0,2,5,BlueWhites
22,Deffaren,0,2,9,STOPWATCH eSports (Czech Team)
23,Deffaren,0,2,15,STOPWATCH eSports (Czech Team)
24,Deffaren,0,3,2,BlueWhites
25,Deffaren,0,3,3,BlueWhites
26,Deffaren,0,3,4,Project Randoms
27,Deffaren,0,4,7,BlueWhites
28,Deffaren,0,4,9,BlueWhites
29,Deffaren,0,4,9,Project Randoms
30,Deffaren,0,4,11,Project Randoms
31,Deffaren,0,5,8,BlueWhites
32,Deffaren,1,0,25,BlueWhites
33,Deffaren,1,1,3,STOPWATCH eSports (Czech Team)
34,Deffaren,1,1,7,Lanomania
35,Deffaren,1,2,15,BlueWhites
36,Deffaren,1,3,9,STOPWATCH eSports (Czech Team)
37,Deffaren,1,3,11,STOPWATCH eSports (Czech Team)
38,Deffaren,1,4,9,Lanomania
39,Deffaren,1,4,11,BlueWhites
40,Deffaren,1,4,16,Lanomania
41,Deffaren,1,4,23,BlueWhites
42,Deffaren,1,5,2,Lanomania
43,Deffaren,1,5,3,BlueWhites
44,Deffaren,2,1,9,BlueWhites
45,Deffaren,2,1,14,BlueWhites
46,Deffaren,2,2,16,BlueWhites
47,Deffaren,2,2,19,BlueWhites
48,Deffaren,2,5,9,BlueWhites
49,Deffaren,3,3,20,BlueWhites
50,Deffaren,3,5,14,BlueWhites
51,Deffaren,4,2,19,BlueWhites
52,Deffaren,6,2,18,BlueWhites
53,Deffaren,7,1,22,BlueWhites
54,Defflok,0,0,2,Inside Games
55,Defflok,0,1,2,Cryptova
56,Defflok,0,2,0,BRUTE
57,Defflok,0,2,0,Team UNiTY
58,Defflok,0,2,1,eSuba Academy
59,Defflok,0,2,2,Cryptova
60,Defflok,0,2,2,Inside Games
61,Defflok,0,2,3,Inside Games
62,Defflok,0,3,1,Cryptova
63,Defflok,0,3,1,eSuba Academy
64,Defflok,0,3,3,Inside Games
65,Defflok,0,3,3,Team UNiTY
66,Defflok,0,3,6,Inside Games
67,Defflok,0,4,2,eSuba Academy
68,Defflok,0,5,1,BRUTE
69,Defflok,0,5,2,BRUTE
70,Defflok,0,5,3,BRUTE
71,Defflok,0,5,5,Cryptova
72,Defflok,0,6,3,Inside Games
73,Defflok,0,7,8,Inside Games
74,Defflok,1,0,2,Team UNiTY
75,Defflok,1,1,10,Team UNiTY
76,Defflok,1,2,0,Cryptova
77,Defflok,1,2,4,Inside Games
78,Defflok,1,2,9,Cryptova
79,Defflok,1,3,0,Cryptova
80,Defflok,1,3,1,Cryptova
81,Defflok,1,3,1,Cryptova
82,Defflok,1,3,1,Cryptova
83,Defflok,1,3,2,Inside Games
84,Defflok,1,3,3,Cryptova
85,Defflok,1,3,4,eSuba Academy
86,Defflok,1,3,8,Cryptova
87,Defflok,1,3,9,Team UNiTY
88,Defflok,1,4,1,Cryptova
89,Defflok,1,4,1,Inside Games
90,Defflok,1,4,3,Team UNiTY
91,Defflok,1,4,7,Inside Games
92,Defflok,1,5,0,Cryptova
93,Defflok,1,5,4,Cryptova
94,Defflok,2,2,0,BRUTE
95,Defflok,2,2,2,Team UNiTY
96,Defflok,2,2,3,Inside Games
97,Defflok,2,2,9,Team UNiTY
98,Defflok,2,3,1,Team UNiTY
99,Defflok,2,3,3,Cryptova
100,Defflok,2,3,3,eSuba Academy
101,Defflok,2,3,4,BRUTE
102,Defflok,2,3,4,Team UNiTY
103,Defflok,2,3,5,Inside Games
104,Defflok,2,3,6,Cryptova
105,Defflok,2,4,2,Inside Games
106,Defflok,2,4,3,BRUTE
107,Defflok,2,4,3,BRUTE
108,Defflok,2,4,5,eSuba Academy
109,Defflok,2,4,7,Cryptova
110,Defflok,2,4,11,Inside Games
111,Defflok,2,5,3,Cryptova
112,Defflok,2,5,5,Inside Games
113,Defflok,2,5,6,Cryptova
114,Defflok,2,5,10,BRUTE
115,Defflok,2,6,1,Cryptova
116,Defflok,2,6,1,Cryptova
117,Defflok,3,0,4,Team UNiTY
118,Defflok,3,1,3,eSuba Academy
119,Defflok,3,1,4,BRUTE
120,Defflok,3,1,4,Cryptova
121,Defflok,3,1,4,eSuba Academy
122,Defflok,3,1,5,Inside Games
123,Defflok,3,2,1,Team UNiTY
124,Defflok,3,2,5,Cryptova
125,Defflok,3,2,8,Cryptova
126,Defflok,3,3,3,eSuba Academy
127,Defflok,3,3,3,Inside Games
128,Defflok,3,3,4,Cryptova
129,Defflok,3,3,8,Team UNiTY
130,Defflok,3,3,11,eSuba Academy
131,Defflok,3,3,14,Team UNiTY
132,Defflok,3,4,3,BRUTE
133,Defflok,3,6,2,BRUTE
134,Defflok,3,7,5,BRUTE
135,Defflok,4,0,3,eSuba Academy
136,Defflok,4,0,12,BRUTE
137,Defflok,4,0,12,Team UNiTY
138,Defflok,4,0,13,BRUTE
139,Defflok,4,1,6,Cryptova
140,Defflok,4,2,2,Cryptova
141,Defflok,4,2,5,Inside Games
142,Defflok,4,2,8,Inside Games
143,Defflok,4,3,7,Inside Games
144,Defflok,4,4,3,eSuba Academy
145,Defflok,4,4,7,eSuba Academy
146,Defflok,4,9,3,BRUTE
147,Defflok,5,0,5,eSuba Academy
148,Defflok,5,1,4,Team UNiTY
149,Defflok,5,1,6,Inside Games
150,Defflok,5,1,8,Cryptova
151,Defflok,5,1,9,Cryptova
152,Defflok,5,1,10,Inside Games
153,Defflok,5,1,11,Inside Games
154,Defflok,5,1,12,Inside Games
155,Defflok,5,1,13,Inside Games
156,Defflok,5,2,6,Inside Games
157,Defflok,5,2,7,Team UNiTY
158,Defflok,5,2,8,eSuba Academy
159,Defflok,5,2,9,Inside Games
160,Defflok,5,3,15,Inside Games
161,Defflok,5,3,16,eSuba Academy
162,Defflok,5,3,17,Inside Games
163,Defflok,5,4,2,BRUTE
164,Defflok,5,4,15,Inside Games
165,Defflok,5,5,4,Cryptova
166,Defflok,5,5,8,Inside Games
167,Defflok,5,5,8,Team UNiTY
168,Defflok,5,5,9,Inside Games
169,Defflok,6,0,6,Inside Games
170,Defflok,6,1,8,BRUTE
171,Defflok,6,1,8,Cryptova
172,Defflok,6,1,11,Cryptova
173,Defflok,6,2,5,eSuba Academy
174,Defflok,6,2,6,Inside Games
175,Defflok,6,2,10,Cryptova
176,Defflok,6,2,18,Inside Games
177,Defflok,6,3,7,eSuba Academy
178,Defflok,6,3,9,Inside Games
179,Defflok,6,5,10,Team UNiTY
180,Defflok,7,0,9,Team UNiTY
181,Defflok,7,1,7,eSuba Academy
182,Defflok,7,1,7,Inside Games
183,Defflok,7,1,9,Cryptova
184,Defflok,7,1,11,BRUTE
185,Defflok,7,2,13,Inside Games
186,Defflok,7,3,11,eSuba Academy
187,Defflok,7,3,11,Inside Games
188,Defflok,7,3,13,Inside Games
189,Defflok,8,1,7,Team UNiTY
190,Defflok,8,1,16,eSuba Academy
191,Defflok,8,2,10,BRUTE
192,Defflok,8,6,5,Team UNiTY
193,Defflok,8,6,14,Cryptova
194,Defflok,9,0,13,Inside Games
195,Defflok,9,1,10,Team UNiTY
196,Defflok,9,2,5,Cryptova
197,Defflok,9,3,8,eSuba Academy
198,Defflok,9,5,8,Inside Games
199,Defflok,10,1,15,Inside Games
200,Defflok,10,3,11,Team UNiTY
201,Defflok,11,0,8,Inside Games
202,Defflok,11,6,13,Team UNiTY
203,Defflok,12,0,5,Cryptova
204,Defflok,12,3,16,Inside Games
205,Defflok,12,4,8,eSuba Academy
206,Defflok,12,5,7,Inside Games
207,Defiant,0,8,6,Rocket Core Esports
208,Defiant,1,9,2,Rocket Core Esports
209,Defiant,2,6,1,Rocket Core Esports
210,Defiant,2,8,14,Rocket Core Esports
211,Deficio,0,0,0,Ninjas in Pyjamas
212,Deficio,0,0,8,Copenhagen Wolves
213,Deficio,0,0,18,Copenhagen Wolves
214,Deficio,0,1,0,Ninjas in Pyjamas
215,Deficio,0,1,1,Ninjas in Pyjamas
216,Deficio,0,1,3,Ninjas in Pyjamas
217,Deficio,0,1,3,Ninjas in Pyjamas
218,Deficio,0,1,5,Ninjas in Pyjamas
219,Deficio,0,1,6,Ninjas in Pyjamas
220,Deficio,0,1,12,Ninjas in Pyjamas
221,Deficio,0,2,1,Copenhagen Wolves
222,Deficio,0,2,1,Ninjas in Pyjamas
223,Deficio,0,2,7,Copenhagen Wolves
224,Deficio,0,2,8,Ninjas in Pyjamas
225,Deficio,0,2,9,Copenhagen Wolves
226,Deficio,0,2,10,Copenhagen Wolves
227,Deficio,0,2,11,Copenhagen Wolves
228,Deficio,0,2,11,Copenhagen Wolves
229,Deficio,0,3,2,Copenhagen Wolves
230,Deficio,0,3,3,Copenhagen Wolves
231,Deficio,0,3,4,Ninjas in Pyjamas
232,Deficio,0,3,4,Ninjas in Pyjamas
233,Deficio,0,3,7,Ninjas in Pyjamas
234,Deficio,0,3,13,Ninjas in Pyjamas
235,Deficio,0,4,1,Copenhagen Wolves
236,Deficio,0,4,4,Ninjas in Pyjamas
237,Deficio,0,4,16,Ninjas in Pyjamas
238,Deficio,0,6,10,Ninjas in Pyjamas
239,Deficio,1,0,0,Copenhagen Wolves
240,Deficio,1,0,6,Ninjas in Pyjamas
241,Deficio,1,0,7,Ninjas in Pyjamas
242,Deficio,1,0,15,Copenhagen Wolves
243,Deficio,1,0,16,Ninjas in Pyjamas
244,Deficio,1,1,2,Ninjas in Pyjamas
245,Deficio,1,1,7,Copenhagen Wolves
246,Deficio,1,1,8,Ninjas in Pyjamas
247,Deficio,1,1,9,Ninjas in Pyjamas
248,Deficio,1,1,14,Ninjas in Pyjamas
249,Deficio,1,1,15,Copenhagen Wolves
250,Deficio,1,2,2,Copenhagen Wolves
251,Deficio,1,2,6,Copenhagen Wolves
252,Deficio,1,2,11,Copenhagen Wolves
253,Deficio,1,2,15,Copenhagen Wolves
254,Deficio,1,3,3,Copenhagen Wolves
255,Deficio,1,3,6,Copenhagen Wolves
256,Deficio,1,3,8,Ninjas in Pyjamas
257,Deficio,1,4,4,Copenhagen Wolves
258,Deficio,1,5,15,Copenhagen Wolves
259,Deficio,2,0,6,Ninjas in Pyjamas
260,Deficio,2,0,8,Copenhagen Wolves
261,Deficio,2,0,12,Ninjas in Pyjamas
262,Deficio,2,0,15,Ninjas in Pyjamas
263,Deficio,2,1,15,Copenhagen Wolves
264,Deficio,2,2,7,Copenhagen Wolves
265,Deficio,2,2,9,Ninjas in Pyjamas
266,Deficio,2,2,10,Copenhagen Wolves
267,Deficio,2,2,13,Copenhagen Wolves
268,Deficio,3,0,10,Ninjas in Pyjamas
269,Deficio,3,0,14,Copenhagen Wolves
270,Deficio,3,1,14,Copenhagen Wolves
271,Deficio,3,1,16,Copenhagen Wolves
272,Deficio,3,2,1,Copenhagen Wolves
273,Deficio,3,2,3,Ninjas in Pyjamas
274,Deficio,3,2,23,Copenhagen Wolves
275,Deficio,3,3,1,Copenhagen Wolves
276,Deficio,3,3,12,Copenhagen Wolves
277,Deficio,3,3,16,Ninjas in Pyjamas
278,Deficio,4,3,12,Ninjas in Pyjamas
279,Deficio,4,4,10,Ninjas in Pyjamas
280,Deficio,5,2,12,Ninjas in Pyjamas
281,Defleck,0,1,0,WiLD MultiGaming
282,Defleck,0,2,0,WiLD MultiGaming
283,Defleck,0,2,5,WiLD MultiGaming
284,Defleck,0,3,3,WiLD MultiGaming
285,Defleck,0,4,4,Illés Akadémia Spirit
286,Defleck,0,4,4,WiLD MultiGaming
287,Defleck,0,5,1,Illés Akadémia Spirit
288,Defleck,0,5,1,WiLD MultiGaming
289,Defleck,0,5,4,WiLD MultiGaming
290,Defleck,0,5,5,Illés Akadémia Spirit
291,Defleck,1,0,0,WiLD MultiGaming
292,Defleck,1,0,10,Illés Akadémia Spirit
293,Defleck,1,1,10,Illés Akadémia Spirit
294,Defleck,1,2,3,Illés Akadémia Spirit
295,Defleck,1,2,3,WiLD MultiGaming
296,Defleck,1,2,6,Illés Akadémia Spirit
297,Defleck,1,2,12,WiLD MultiGaming
298,Defleck,1,3,5,WiLD MultiGaming
299,Defleck,1,4,2,WiLD MultiGaming
300,Defleck,1,5,2,WiLD MultiGaming
301,Defleck,1,6,10,Illés Akadémia Spirit
302,Defleck,2,2,10,Illés Akadémia Spirit
303,Defleck,2,3,2,Illés Akadémia Spirit
304,Defleck,2,4,6,Illés Akadémia Spirit
305,Defleck,3,2,3,Illés Akadémia Spirit
306,Defleck,3,3,5,WiLD MultiGaming
307,Defleck,4,4,9,Illés Akadémia Spirit
308,Defleck,5,1,11,Illés Akadémia Spirit
309,defles,0,0,0,7more7
310,defles,0,0,0,7more7 Pompa Team
311,Defles,0,1,1,Szata Maga
312,defles,0,2,1,PRIDE (Polish Team)
313,defles,0,2,2,7more7 Pompa Team
314,defles,0,2,2,Szata Maga
315,defles,0,2,2,Szata Maga
316,defles,0,3,0,Komil and Friends
317,defles,0,3,1,7more7 Pompa Team
318,Defles,0,3,1,Szata Maga
319,defles,0,4,6,Szata Maga
320,defles,0,6,1,Szata Maga
321,defles,0,7,0,Komil and Friends
322,defles,1,0,3,PRIDE (Polish Team)
323,defles,1,0,5,Szata Maga
324,defles,1,1,1,7more7 Pompa Team
325,defles,1,1,2,Internaziomale
326,defles,1,1,2,piratesports
327,defles,1,1,3,Szata Maga
328,defles,1,1,3,Szata Maga
329,defles,1,1,4,7more7 Pompa Team
330,defles,1,1,12,7more7 Pompa Team
331,defles,1,1,16,Internaziomale
332,defles,1,2,0,Internaziomale
333,defles,1,2,0,Szata Maga
334,defles,1,2,1,Internaziomale
335,defles,1,2,2,Komil and Friends
336,defles,1,2,3,Internaziomale
337,defles,1,2,3,piratesports
338,defles,1,2,4,PRIDE (Polish Team)
339,defles,1,2,7,7more7 Pompa Team
340,defles,1,3,2,7more7
341,defles,1,3,2,Szata Maga
342,defles,1,3,3,7more7
343,defles,1,3,3,Komil and Friends
344,defles,1,3,3,Komil and Friends
345,defles,1,3,4,PRIDE (Polish Team)
346,defles,1,3,5,Internaziomale
347,defles,1,4,1,Internaziomale
348,defles,1,4,7,7more7
349,defles,1,6,0,Internaziomale
350,defles,2,0,3,Szata Maga
351,defles,2,0,6,PRIDE (Polish Team)
352,defles,2,0,7,Szata Maga
353,defles,2,0,9,PRIDE (Polish Team)
354,defles,2,1,1,Internaziomale
355,defles,2,1,1,Komil and Friends
356,defles,2,1,2,Internaziomale
357,defles,2,1,3,Szata Maga
358,defles,2,1,10,7more7 Pompa Team
359,defles,2,1,10,Internaziomale
360,defles,2,1,11,PRIDE (Polish Team)
361,defles,2,2,2,Internaziomale
362,defles,2,2,2,PRIDE (Polish Team)
363,defles,2,2,5,7more7 Pompa Team
364,defles,2,2,5,Komil and Friends
365,defles,2,2,5,PRIDE (Polish Team)
366,defles,2,2,7,Szata Maga
367,defles,2,2,9,Szata Maga
368,defles,2,3,1,Szata Maga
369,defles,2,3,2,Szata Maga
370,defles,2,3,2,Szata Maga
371,defles,2,3,3,Komil and Friends
372,defles,2,3,4,Szata Maga
373,defles,2,3,5,Szata Maga
374,defles,2,3,6,Komil and Friends
375,defles,2,3,11,Internaziomale
376,defles,2,4,3,Szata Maga
377,defles,2,4,4,Internaziomale
378,Defles,2,4,5,Movistar Riders
379,defles,2,5,4,Komil and Friends
380,defles,2,6,5,Internaziomale
381,defles,3,0,2,Internaziomale
382,defles,3,0,4,PRIDE (Polish Team)
383,defles,3,0,6,PRIDE (Polish Team)
384,defles,3,0,8,7more7
385,defles,3,0,10,PRIDE (Polish Team)
386,defles,3,1,3,PRIDE (Polish Team)
387,defles,3,1,6,Szata Maga
388,defles,3,1,7,Szata Maga
389,defles,3,1,9,Szata Maga
390,defles,3,1,10,Szata Maga
391,defles,3,1,11,Szata Maga
392,defles,3,1,13,Internaziomale
393,defles,3,1,17,7more7 Pompa Team
394,defles,3,2,1,piratesports
395,defles,3,2,3,PRIDE (Polish Team)
396,defles,3,2,4,Komil and Friends
397,defles,3,2,6,Internaziomale
398,defles,3,2,6,Szata Maga
399,defles,3,2,7,Internaziomale
400,defles,3,2,8,7more7
401,defles,3,2,9,Szata Maga
402,defles,3,3,0,Internaziomale
403,defles,3,3,1,Internaziomale
404,defles,3,3,3,Internaziomale
405,defles,3,3,4,7more7 Pompa Team
406,defles,3,4,3,Szata Maga
407,defles,3,5,6,Szata Maga
408,defles,3,7,11,Internaziomale
409,defles,4,0,3,Szata Maga
410,defles,4,0,5,7more7 Pompa Team
411,defles,4,0,5,Internaziomale
412,defles,4,0,5,Szata Maga
413,defles,4,0,8,7more7 Pompa Team Academy
414,defles,4,1,0,Internaziomale
415,defles,4,1,3,Internaziomale
416,defles,4,1,7,Internaziomale
417,defles,4,1,8,Internaziomale
418,defles,4,1,8,piratesports
419,defles,4,1,9,piratesports
420,defles,4,1,11,Komil and Friends
421,defles,4,2,2,Szata Maga
422,defles,4,2,3,Internaziomale
423,defles,4,2,9,PRIDE (Polish Team)
424,defles,4,2,14,Szata Maga
425,defles,4,3,9,PRIDE (Polish Team)
426,defles,4,4,4,7more7
427,defles,4,5,3,7more7 Pompa Team
428,defles,4,5,5,Internaziomale
429,defles,4,5,11,Komil and Friends
430,defles,5,0,4,Komil and Friends
431,defles,5,0,4,PRIDE (Polish Team)
432,defles,5,0,5,7more7
433,defles,5,0,5,Szata Maga
434,defles,5,0,5,Szata Maga
435,defles,5,0,10,7more7 Pompa Team
436,defles,5,1,4,Szata Maga
437,defles,5,1,5,Internaziomale
438,defles,5,1,5,PRIDE (Polish Team)
439,defles,5,1,6,Internaziomale
440,defles,5,1,7,Internaziomale
441,defles,5,1,9,Szata Maga
442,defles,5,2,4,PRIDE (Polish Team)
443,defles,5,2,6,Internaziomale
444,defles,5,2,8,Internaziomale
445,defles,5,2,8,Komil and Friends
446,defles,5,2,10,Szata Maga
447,defles,5,2,11,piratesports
448,defles,5,2,19,Komil and Friends
