,Team,Player,OverviewPage,PageAndTeam,N PlayerInTeam,TeamOrder,Role,IsDistribution
18041,Team Singularity,Skude,Nordic Championship/2020 Season/Spring Season,Nordic Championship/2020 Season/Spring Season_Team Singularity,2,1,Jungle,1
18042,Team Singularity,Stxrm,Nordic Championship/2020 Season/Spring Playoffs,Nordic Championship/2020 Season/Spring Playoffs_Team Singularity,6,1,Coach,1
18043,Team Singularity,Stxrm,Nordic Championship/2020 Season/Spring Season,Nordic Championship/2020 Season/Spring Season_Team Singularity,7,1,Coach,1
18044,Team Singularity,Vayu,Nordic Championship/2020 Season/Spring Playoffs,Nordic Championship/2020 Season/Spring Playoffs_Team Singularity,5,1,Support,1
18045,Team Singularity,Vayu,Nordic Championship/2020 Season/Spring Season,Nordic Championship/2020 Season/Spring Season_Team Singularity,5,1,"Support,Bot",1
18046,Team Singularity,Wallx,League Championship Denmark/2019 Season/Spring Season,League Championship Denmark/2019 Season/Spring Season_Team Singularity,5,1,Bot,1
18047,Team Singularity,xMatty,League Championship Denmark/2017 Season/Autumn Playoffs,League Championship Denmark/2017 Season/Autumn Playoffs_Team Singularity,4,1,Bot,1
18048,Team Singularity,xMatty,League Championship Denmark/2017 Season/Autumn Season,League Championship Denmark/2017 Season/Autumn Season_Team Singularity,8,1,Bot,1
18049,Team Singularity,Zeall,League Championship Denmark/2017 Season/Autumn Playoffs,League Championship Denmark/2017 Season/Autumn Playoffs_Team Singularity,3,1,Mid,1
18050,Team Singularity,Zvir,League Championship Denmark/2018 Season/Autumn Playoffs,League Championship Denmark/2018 Season/Autumn Playoffs_Team Singularity,7,1,Coach,1
18051,Team Singularity,Zvir,League Championship Denmark/2018 Season/Autumn Season,League Championship Denmark/2018 Season/Autumn Season_Team Singularity,7,1,Coach,1
18052,Team Solo Carry,1TheMummy1,The League Champions League Season 2/Qualifier 4,The League Champions League Season 2/Qualifier 4_Team Solo Carry,1,1,Top,1
18053,Team Solo Carry,ChaosLord1079,The League Champions League Season 2/Qualifier 4,The League Champions League Season 2/Qualifier 4_Team Solo Carry,3,1,Mid,1
18054,Team Solo Carry,Cursed Wizzo,The League Champions League Season 2/Qualifier 4,The League Champions League Season 2/Qualifier 4_Team Solo Carry,5,1,Support,1
18055,Team Solo Carry,the black omar,The League Champions League Season 2/Qualifier 4,The League Champions League Season 2/Qualifier 4_Team Solo Carry,2,1,Jungle,1
18056,Team Solo Carry,TroyKnight,The League Champions League Season 2/Qualifier 4,The League Champions League Season 2/Qualifier 4_Team Solo Carry,4,1,Bot,1
18057,Team SoloMid Evo,DontMashMe,2012 MLG Pro Circuit/Summer/Championship,2012 MLG Pro Circuit/Summer/Championship_Team SoloMid Evo,4,1,Bot,1
18058,Team SoloMid Evo,Nhat Nguyen,2012 MLG Pro Circuit/Summer/Championship,2012 MLG Pro Circuit/Summer/Championship_Team SoloMid Evo,5,1,Support,1
18059,Team SoloMid Evo,Salce,2012 MLG Pro Circuit/Summer/Championship,2012 MLG Pro Circuit/Summer/Championship_Team SoloMid Evo,3,1,Mid,1
18060,Team SoloMid Evo,Unstoppable,2012 MLG Pro Circuit/Summer/Championship,2012 MLG Pro Circuit/Summer/Championship_Team SoloMid Evo,2,1,Jungle,1
18061,Team SoloMid Evo,wingsofdeathx,2012 MLG Pro Circuit/Summer/Championship,2012 MLG Pro Circuit/Summer/Championship_Team SoloMid Evo,1,1,Top,1
18062,Team Southside Black,Dantan,Nordic Championship/2018 Season/Spring Qualifiers/Sweden,Nordic Championship/2018 Season/Spring Qualifiers/Sweden_Team Southside Black,2,1,Jungle,1
18063,Team Southside Black,Quinncidence,Nordic Championship/2018 Season/Spring Qualifiers/Sweden,Nordic Championship/2018 Season/Spring Qualifiers/Sweden_Team Southside Black,1,1,Top,1
18064,Team Southside Black,Smailord,Nordic Championship/2018 Season/Spring Qualifiers/Sweden,Nordic Championship/2018 Season/Spring Qualifiers/Sweden_Team Southside Black,4,1,Bot,1
18065,Team Southside Black,TheRoyalKanin,Nordic Championship/2018 Season/Spring Qualifiers/Sweden,Nordic Championship/2018 Season/Spring Qualifiers/Sweden_Team Southside Black,3,1,Mid,1
18066,Team Southside Black,Zuko (Emil Pettersson),Nordic Championship/2018 Season/Spring Qualifiers/Sweden,Nordic Championship/2018 Season/Spring Qualifiers/Sweden_Team Southside Black,5,1,Support,1
18067,Team Southside Red,Bravado,Nordic Championship/2018 Season/Spring Qualifiers/Sweden,Nordic Championship/2018 Season/Spring Qualifiers/Sweden_Team Southside Red,5,1,Support,1
18068,Team Southside Red,FlawLessMinds,Nordic Championship/2018 Season/Spring Qualifiers/Sweden,Nordic Championship/2018 Season/Spring Qualifiers/Sweden_Team Southside Red,1,1,Top,1
18069,Team Southside Red,Frilla,Nordic Championship/2018 Season/Spring Qualifiers/Sweden,Nordic Championship/2018 Season/Spring Qualifiers/Sweden_Team Southside Red,4,1,Bot,1
18070,Team Southside Red,Kackis,Nordic Championship/2018 Season/Spring Qualifiers/Sweden,Nordic Championship/2018 Season/Spring Qualifiers/Sweden_Team Southside Red,2,1,Jungle,1
18071,Team Southside Red,plepsson,Nordic Championship/2018 Season/Spring Qualifiers/Sweden,Nordic Championship/2018 Season/Spring Qualifiers/Sweden_Team Southside Red,3,1,Mid,1
18072,Team Sparapaw,AliceSauro,Baolo Championship Series VI,Baolo Championship Series VI_Team Sparapaw,4,1,Bot,1
18073,Team Sparapaw,Allerendys,Baolo Championship Series Lucca Edition,Baolo Championship Series Lucca Edition_Team Sparapaw,5,1,Support,1
18074,Team Sparapaw,Ccrizzi,Baolo Championship Series VI,Baolo Championship Series VI_Team Sparapaw,3,1,Mid,1
18075,Team Sparapaw,Greta Rei,Baolo Championship Series VI,Baolo Championship Series VI_Team Sparapaw,5,1,Support,1
18076,Team Sparapaw,Kyrenis,Baolo Championship Series Lucca Edition,Baolo Championship Series Lucca Edition_Team Sparapaw,1,1,Top,1
18077,Team Sparapaw,michiamojennifer,Baolo Championship Series Lucca Edition,Baolo Championship Series Lucca Edition_Team Sparapaw,3,1,Mid,1
18078,Team Sparapaw,Sparapaw,Baolo Championship Series Lucca Edition,Baolo Championship Series Lucca Edition_Team Sparapaw,2,1,Jungle,1
18079,Team Sparapaw,Sparapaw,Baolo Championship Series VI,Baolo Championship Series VI_Team Sparapaw,2,1,Jungle,1
18080,Team Sparapaw,Spawn (Italian Player),Baolo Championship Series Lucca Edition,Baolo Championship Series Lucca Edition_Team Sparapaw,4,1,Bot,1
18081,Team Sparapaw,TheGame,Baolo Championship Series VI,Baolo Championship Series VI_Team Sparapaw,1,1,Top,1
18082,Team Sweaty ASol,fwii,Tyler1 Championship Series/2018 Season,Tyler1 Championship Series/2018 Season_Team Sweaty ASol,1,1,Top,1
18083,Team Sweaty ASol,Hate (North American Player),Tyler1 Championship Series/2018 Season,Tyler1 Championship Series/2018 Season_Team Sweaty ASol,4,1,Bot,1
18084,Team Sweaty ASol,Pants are Dragon,Tyler1 Championship Series/2018 Season,Tyler1 Championship Series/2018 Season_Team Sweaty ASol,2,1,Jungle,1
18085,Team Sweaty ASol,Sweaty ASol,Tyler1 Championship Series/2018 Season,Tyler1 Championship Series/2018 Season_Team Sweaty ASol,3,1,Mid,1
18086,Team Sweaty ASol,Swifte,Tyler1 Championship Series/2018 Season,Tyler1 Championship Series/2018 Season_Team Sweaty ASol,5,1,Support,1
18087,Team Sypher,hyrqBot,League of Champions/June,League of Champions/June_Team Sypher,2,1,Jungle,1
18088,Team Sypher,Lounet,IEM Season VI - World Championship,IEM Season VI - World Championship_Team Sypher,5,1,Support,1
18089,Team Sypher,Lyumi,IEM Season VI - World Championship,IEM Season VI - World Championship_Team Sypher,4,1,Bot,1
18090,Team Sypher,Moopz,IEM Season VI - World Championship,IEM Season VI - World Championship_Team Sypher,3,1,Mid,1
18091,Team Sypher,Moopz,League of Champions/June,League of Champions/June_Team Sypher,3,1,Mid,1
18092,Team Sypher,nRated,League of Champions/June,League of Champions/June_Team Sypher,5,1,Support,1
18093,Team Sypher,ShLaYa,IEM Season VI - World Championship,IEM Season VI - World Championship_Team Sypher,2,1,Jungle,1
18094,Team Sypher,Skyyart,IEM Season VI - World Championship,IEM Season VI - World Championship_Team Sypher,1,1,Top,1
18095,Team Sypher,YellOwStaR,League of Champions/June,League of Champions/June_Team Sypher,4,1,Bot,1
18096,Team Sypher,YoungBuck,League of Champions/June,League of Champions/June_Team Sypher,1,1,Top,1
18097,Team Taichung,Azhi,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taichung,1,1,Top,1
18098,Team Taichung,Breaker,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taichung,2,1,Jungle,1
18099,Team Taichung,Candy (Liu Shih-Chieh),2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taichung,5,1,Support,1
18100,Team Taichung,CuteSnake,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taichung,3,1,Mid,1
18101,Team Taichung,Dee,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taichung,4,1,Bot,1
18102,Team Taichung,DomoJJ,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taichung,5,1,Support,1
18103,Team Taichung,Eason,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taichung,5,1,Support,1
18104,Team Taichung,HuSha,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taichung,2,1,Jungle,1
18105,Team Taichung,MapleSnow,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taichung,1,1,Top,1
18106,Team Taichung,Noz,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taichung,3,1,Mid,1
18107,Team Taichung,Ozora,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taichung,6,1,Coach,1
18108,Team Taichung,Sevensix,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taichung,4,1,Bot,1
18109,Team Taichung,SIUSIU,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taichung,3,1,Mid,1
18110,Team Taichung,新手妹子玩家OUO,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taichung,2,1,Jungle,1
18111,Team Taichung,星際特攻小鯨魚,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taichung,4,1,Bot,1
18112,Team Taichung,神之奏曲æ立華奏,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taichung,1,1,Top,1
18113,Team Tainan,3z,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Tainan,1,1,Top,1
18114,Team Tainan,Biven,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Tainan,3,1,Mid,1
18115,Team Tainan,Breaker,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Tainan,2,1,Jungle,1
18116,Team Tainan,Bush,2017 Taiwan Legend Championship/Grand Final,2017 Taiwan Legend Championship/Grand Final_Team Tainan,1,1,Top,1
18117,Team Tainan,Doggo,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Tainan,4,1,Bot,1
18118,Team Tainan,Driver,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Tainan,1,1,Top,1
18119,Team Tainan,I毀天滅地I,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Tainan,3,1,Mid,1
18120,Team Tainan,JimieN,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Tainan,3,1,Mid,1
18121,Team Tainan,Lauva,2017 Taiwan Legend Championship/Grand Final,2017 Taiwan Legend Championship/Grand Final_Team Tainan,2,1,Jungle,1
18122,Team Tainan,Lauva,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Tainan,2,1,Jungle,1
18123,Team Tainan,NekoL,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Tainan,5,1,Bot,1
18124,Team Tainan,Ozora,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Tainan,4,1,Bot,1
18125,Team Tainan,Rain (Liu Min-Hung),2017 Taiwan Legend Championship/Grand Final,2017 Taiwan Legend Championship/Grand Final_Team Tainan,5,1,Support,1
18126,Team Tainan,Sheep (Yen Shao-Jung),2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Tainan,4,1,Mid,1
18127,Team Tainan,Winnie (Shen Tzu-Chen),2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Tainan,6,1,Support,1
18128,Team Tainan,Woody,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Tainan,5,1,Support,1
18129,Team Tainan,Zombie (Piao Chen-Wei),2017 Taiwan Legend Championship/Grand Final,2017 Taiwan Legend Championship/Grand Final_Team Tainan,3,1,Mid,1
18130,Team Tainan,不思量自難忘,2017 Taiwan Legend Championship/Grand Final,2017 Taiwan Legend Championship/Grand Final_Team Tainan,4,1,Bot,1
18131,Team Tainan,咪嚕咪嚕咪哭嚕,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Tainan,5,1,Support,1
18132,Team Tainan,當我拿出葛雷夫時,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Tainan,2,1,Jungle,1
18133,Team Tainan,笑看紅塵只偽紅顏,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Tainan,1,1,Top,1
18134,Team Taipei,Achie,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taipei,3,1,Mid,1
18135,Team Taipei,Albis,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taipei,5,1,Support,1
18136,Team Taipei,Albis,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taipei,5,1,Support,1
18137,Team Taipei,BeBe (Chang Bo-Wei),2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taipei,4,1,Bot,1
18138,Team Taipei,BeBe (Chang Bo-Wei),2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taipei,4,1,Bot,1
18139,Team Taipei,BeBe (Chang Bo-Wei),2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taipei,4,1,Bot,1
18140,Team Taipei,Cyo,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taipei,6,1,Coach,1
18141,Team Taipei,Dinter,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taipei,2,1,Jungle,1
18142,Team Taipei,Hotpot,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taipei,2,1,Jungle,1
18143,Team Taipei,Jay (Li Chieh),2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taipei,5,1,Support,1
18144,Team Taipei,MMD,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taipei,1,1,Top,1
18145,Team Taipei,MMD,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taipei,1,1,Top,1
18146,Team Taipei,Nestea,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taipei,2,1,Jungle,1
18147,Team Taipei,Stanley,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taipei,1,1,Top,1
18148,Team Taipei,Westdoor,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taipei,3,1,Mid,1
18149,Team Taipei,Westdoor,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taipei,3,1,Mid,1
18150,Team Taoyuan,Cheng9,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taoyuan,6,1,Bot,1
18151,Team Taoyuan,DeathClaw,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taoyuan,3,1,Mid,1
18152,Team Taoyuan,F1shTa1l,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taoyuan,6,1,Support,1
18153,Team Taoyuan,Hotpot,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taoyuan,2,1,Jungle,1
18154,Team Taoyuan,Kanashim1,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taoyuan,5,1,Mid,1
18155,Team Taoyuan,Kelian,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taoyuan,2,1,Jungle,1
18156,Team Taoyuan,Ko1eee,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taoyuan,3,1,Jungle,1
18157,Team Taoyuan,NikiLauda,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taoyuan,7,1,Coach,1
18158,Team Taoyuan,NuL1,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taoyuan,4,1,Mid,1
18159,Team Taoyuan,Ozora,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taoyuan,4,1,Bot,1
18160,Team Taoyuan,Pocky,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taoyuan,4,1,Bot,1
18161,Team Taoyuan,Thx9527,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taoyuan,5,1,Support,1
18162,Team Taoyuan,UDD,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taoyuan,3,1,Mid,1
18163,Team Taoyuan,Yursan,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taoyuan,5,1,Support,1
18164,Team Taoyuan,ZheC7,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taoyuan,2,1,Top,1
18165,Team Taoyuan,下大雨,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taoyuan,1,1,Top,1
18166,Team Taoyuan,不會玩輔助,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taoyuan,7,1,Support,1
18167,Team Taoyuan,可悲自己一無是處,2020 Taiwan Legend Championship/Grand Final,2020 Taiwan Legend Championship/Grand Final_Team Taoyuan,1,1,Top,1
18168,Team Taoyuan,張劭慈,2019 Taiwan Legend Championship/Grand Final,2019 Taiwan Legend Championship/Grand Final_Team Taoyuan,8,1,Coach,1
18169,Team Taoyuan,棉花糖男孩八蛋,2018 Taiwan Legend Championship/Grand Final,2018 Taiwan Legend Championship/Grand Final_Team Taoyuan,1,1,Top,1
18170,Team Terenas,AngelOfKou,Baolo Championship Series Lucca Edition,Baolo Championship Series Lucca Edition_Team Terenas,5,1,Support,1
18171,Team Terenas,Balotelli777,Baolo Championship Series Lucca Edition,Baolo Championship Series Lucca Edition_Team Terenas,2,1,Jungle,1
18172,Team Terenas,Creon,Baolo Championship Series Lucca Edition,Baolo Championship Series Lucca Edition_Team Terenas,4,1,Bot,1
18173,Team Terenas,Criseldia,Baolo Championship Series Lucca Edition,Baolo Championship Series Lucca Edition_Team Terenas,3,1,Mid,1
18174,Team Terenas,Gemello,Baolo Championship Series VI,Baolo Championship Series VI_Team Terenas,5,1,Support,1
18175,Team Terenas,Luque,Baolo Championship Series VI,Baolo Championship Series VI_Team Terenas,2,1,Jungle,1
18176,Team Terenas,MiChiamoJennifer,Baolo Championship Series VI,Baolo Championship Series VI_Team Terenas,3,1,Mid,1
18177,Team Terenas,Terenas,Baolo Championship Series Lucca Edition,Baolo Championship Series Lucca Edition_Team Terenas,1,1,Top,1
18178,Team Terenas,Terenas,Baolo Championship Series VI,Baolo Championship Series VI_Team Terenas,1,1,Top,1
18179,Team Terenas,Urgod,Baolo Championship Series VI,Baolo Championship Series VI_Team Terenas,4,1,Bot,1
18180,Team Titan,Crave,Forge of Champions/2019 Season/Spring/Qualifier 1,Forge of Champions/2019 Season/Spring/Qualifier 1_Team Titan,5,1,Support,1
18181,Team Titan,Kassuo,Forge of Champions/2019 Season/Spring/Qualifier 1,Forge of Champions/2019 Season/Spring/Qualifier 1_Team Titan,1,1,Top,1
18182,Team Titan,Sconix,Forge of Champions/2019 Season/Spring/Qualifier 1,Forge of Champions/2019 Season/Spring/Qualifier 1_Team Titan,3,1,Mid,1
18183,Team Titan,ShadowInFlames,Forge of Champions/2019 Season/Spring/Qualifier 1,Forge of Champions/2019 Season/Spring/Qualifier 1_Team Titan,2,1,Jungle,1
18184,Team Titan,Vulcan (British Player),Forge of Champions/2019 Season/Spring/Qualifier 1,Forge of Champions/2019 Season/Spring/Qualifier 1_Team Titan,4,1,Bot,1
18185,Team Turquality,Crystal M,GameX Riot Turkey National Championship,GameX Riot Turkey National Championship_Team Turquality,2,1,Jungle,1
18186,Team Turquality,Elysion,TCL/2014 Season/Championship,TCL/2014 Season/Championship_Team Turquality,3,1,Mid,1
18187,Team Turquality,JimCasty,TCL/2014 Season/Championship,TCL/2014 Season/Championship_Team Turquality,2,1,Jungle,1
18188,Team Turquality,Kazze,TCL/2014 Season/Championship,TCL/2014 Season/Championship_Team Turquality,4,1,Bot,1
18189,Team Turquality,Lethenor,GameX Riot Turkey National Championship,GameX Riot Turkey National Championship_Team Turquality,1,1,Top,1
18190,Team Turquality,Lethilion,GameX Riot Turkey National Championship,GameX Riot Turkey National Championship_Team Turquality,4,1,Bot,1
18191,Team Turquality,LongB,TCL/2014 Season/Championship,TCL/2014 Season/Championship_Team Turquality,1,1,Top,1
18192,Team Turquality,ReostA,GameX Riot Turkey National Championship,GameX Riot Turkey National Championship_Team Turquality,3,1,Mid,1
18193,Team Turquality,Tyresse,GameX Riot Turkey National Championship,GameX Riot Turkey National Championship_Team Turquality,5,1,Support,1
18194,Team Turquality,Zergsting,TCL/2014 Season/Championship,TCL/2014 Season/Championship_Team Turquality,5,1,Support,1
18195,Team Turquality BLUE,Halpern,Riot Games Turkey/2013 Season/Championship,Riot Games Turkey/2013 Season/Championship_Team Turquality BLUE,2,1,Jungle,1
18196,Team Turquality BLUE,Lethilion,Riot Games Turkey/2013 Season/Championship,Riot Games Turkey/2013 Season/Championship_Team Turquality BLUE,4,1,Bot,1
18197,Team Turquality BLUE,LongQ,Riot Games Turkey/2013 Season/Championship,Riot Games Turkey/2013 Season/Championship_Team Turquality BLUE,1,1,Top,1
18198,Team Turquality BLUE,NasesUyno,Riot Games Turkey/2013 Season/Championship,Riot Games Turkey/2013 Season/Championship_Team Turquality BLUE,3,1,Mid,1
18199,Team Turquality BLUE,Tyresse,Riot Games Turkey/2013 Season/Championship,Riot Games Turkey/2013 Season/Championship_Team Turquality BLUE,5,1,Support,1
18200,Team Turquality RED,H20 (Hasan Temurlenk),Riot Games Turkey/2013 Season/Championship,Riot Games Turkey/2013 Season/Championship_Team Turquality RED,5,1,Support,1
18201,Team Turquality RED,Hexyl,Riot Games Turkey/2013 Season/Championship,Riot Games Turkey/2013 Season/Championship_Team Turquality RED,4,1,Bot,1
18202,Team Turquality RED,Lethenor,Riot Games Turkey/2013 Season/Championship,Riot Games Turkey/2013 Season/Championship_Team Turquality RED,3,1,Mid,1
18203,Team Turquality RED,SeuL,Riot Games Turkey/2013 Season/Championship,Riot Games Turkey/2013 Season/Championship_Team Turquality RED,2,1,Jungle,1
18204,Team Turquality RED,Thaldrin,Riot Games Turkey/2013 Season/Championship,Riot Games Turkey/2013 Season/Championship_Team Turquality RED,1,1,Top,1
18205,Team United,Eryon,CBLOL/2014 Season/Champions Series,CBLOL/2014 Season/Champions Series_Team United,5,1,Support,1
18206,Team United,Fire,CBLOL/2014 Season/Champions Series,CBLOL/2014 Season/Champions Series_Team United,3,1,Mid,1
18207,Team United,Jockster,CBLOL/2014 Season/Champions Series,CBLOL/2014 Season/Champions Series_Team United,2,1,Jungle,1
18208,Team United,micaO,CBLOL/2014 Season/Champions Series,CBLOL/2014 Season/Champions Series_Team United,4,1,Bot,1
18209,Team United,w0lv,CBLOL/2014 Season/Champions Series,CBLOL/2014 Season/Champions Series_Team United,1,1,Top,1
18210,Team USA,Chauster,Sound Blaster Nations Championship,Sound Blaster Nations Championship_Team USA,4,1,Bot,1
18211,Team USA,Dan Dinh,Sound Blaster Nations Championship,Sound Blaster Nations Championship_Team USA,2,1,Jungle,1
18212,Team USA,Dyrus,Sound Blaster Nations Championship,Sound Blaster Nations Championship_Team USA,1,1,Top,1
18213,Team USA,Reginald,Sound Blaster Nations Championship,Sound Blaster Nations Championship_Team USA,3,1,Mid,1
18214,Team USA,Xpecial,Sound Blaster Nations Championship,Sound Blaster Nations Championship_Team USA,5,1,Support,1
18215,Team VeZ,BlaX (Alfonso De Simone),ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Team VeZ,7,1,"Support,Bot,Jungle,Mid",1
18216,Team VeZ,Brain (Andrea Begni),ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Team VeZ,5,1,Bot,1
18217,Team VeZ,Ju29r0,ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Team VeZ,9,1,Support,1
18218,Team VeZ,Mewi,ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Team VeZ,10,1,Support,1
18219,Team VeZ,Nad,ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Team VeZ,1,1,Top,1
18220,Team VeZ,Oblivion,ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Team VeZ,6,1,Bot,1
18221,Team VeZ,Ponty94,ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Team VeZ,8,1,Support,1
18222,Team VeZ,Raizen (Fabrizio Cotronei),ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Team VeZ,2,1,Jungle,1
18223,Team VeZ,topuz95,ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Team VeZ,4,1,Mid,1
18224,Team VeZ,Wolf D Kishon,ESL Vodafone Championship Serie B/2018/Winter Season,ESL Vodafone Championship Serie B/2018/Winter Season_Team VeZ,3,1,Mid,1
18225,Team Vitality,Attila,2018 Season World Championship/Main Event,2018 Season World Championship/Main Event_Team Vitality,4,1,Bot,1
18226,Team Vitality,Cabochard,2018 Season World Championship/Main Event,2018 Season World Championship/Main Event_Team Vitality,1,1,Top,1
18227,Team Vitality,Jactroll,2018 Season World Championship/Main Event,2018 Season World Championship/Main Event_Team Vitality,5,1,Support,1
